'sample interval','MLII','V1'
30147,-1.245,-0.960
30148,-1.355,-1.020
30149,-1.145,-1.015
30150,-1.060,-0.995
30151,-0.565,-0.745
30152,-0.375,-0.540
30153,-0.270,-0.345
30154,-0.230,-0.200
30155,-0.240,-0.105
30156,-0.275,-0.065
30157,-0.305,-0.055
30158,-0.290,-0.035
30159,-0.280,-0.030
30160,-0.250,-0.015
30161,-0.235,0.005
30162,-0.225,0.025
30163,-0.235,0.025
30164,-0.240,0.020
30165,-0.245,0.040
30166,-0.235,0.045
30167,-0.230,0.065
30168,-0.215,0.075
30169,-0.195,0.100
30170,-0.190,0.110
30171,-0.190,0.115
30172,-0.190,0.110
30173,-0.205,0.120
30174,-0.190,0.140
30175,-0.185,0.145
30176,-0.145,0.185
30177,-0.135,0.205
30178,-0.115,0.220
30179,-0.120,0.225
30180,-0.110,0.240
30181,-0.095,0.270
30182,-0.080,0.285
30183,-0.085,0.315
30184,-0.075,0.320
30185,-0.060,0.330
30186,-0.040,0.365
30187,-0.020,0.390
30188,0.010,0.420
30189,0.020,0.440
30190,0.020,0.465
30191,0.035,0.495
30192,0.060,0.530
30193,0.075,0.565
30194,0.115,0.600
30195,0.145,0.620
30196,0.155,0.650
30197,0.170,0.655
30198,0.170,0.660
30199,0.170,0.670
30200,0.165,0.680
30201,0.190,0.705
30202,0.195,0.715
30203,0.210,0.715
30204,0.200,0.695
30205,0.190,0.675
30206,0.180,0.640
30207,0.175,0.615
30208,0.165,0.585
30209,0.140,0.555
30210,0.130,0.525
30211,0.115,0.480
30212,0.065,0.430
30213,0.025,0.365
30214,-0.025,0.310
30215,-0.050,0.250
30216,-0.090,0.195
30217,-0.125,0.165
30218,-0.155,0.135
30219,-0.190,0.110
30220,-0.210,0.080
30221,-0.230,0.045
30222,-0.245,0.015
30223,-0.285,-0.020
30224,-0.300,-0.040
30225,-0.305,-0.045
30226,-0.330,-0.050
30227,-0.325,-0.050
30228,-0.320,-0.065
30229,-0.320,-0.085
30230,-0.325,-0.080
30231,-0.340,-0.095
30232,-0.350,-0.080
30233,-0.355,-0.080
30234,-0.360,-0.070
30235,-0.335,-0.085
30236,-0.325,-0.095
30237,-0.320,-0.110
30238,-0.325,-0.105
30239,-0.325,-0.120
30240,-0.345,-0.115
30241,-0.345,-0.105
30242,-0.335,-0.095
30243,-0.320,-0.085
30244,-0.305,-0.070
30245,-0.300,-0.070
30246,-0.300,-0.065
30247,-0.315,-0.085
30248,-0.315,-0.095
30249,-0.320,-0.080
30250,-0.320,-0.075
30251,-0.305,-0.080
30252,-0.290,-0.070
30253,-0.295,-0.080
30254,-0.305,-0.095
30255,-0.305,-0.095
30256,-0.310,-0.105
30257,-0.330,-0.110
30258,-0.340,-0.110
30259,-0.330,-0.115
30260,-0.325,-0.110
30261,-0.320,-0.110
30262,-0.305,-0.110
30263,-0.315,-0.115
30264,-0.325,-0.125
30265,-0.330,-0.135
30266,-0.350,-0.145
30267,-0.360,-0.145
30268,-0.355,-0.145
30269,-0.340,-0.120
30270,-0.330,-0.135
30271,-0.330,-0.140
30272,-0.345,-0.170
30273,-0.375,-0.185
30274,-0.375,-0.185
30275,-0.375,-0.180
30276,-0.365,-0.165
30277,-0.360,-0.145
30278,-0.350,-0.150
30279,-0.350,-0.145
30280,-0.360,-0.165
30281,-0.370,-0.175
30282,-0.370,-0.190
30283,-0.375,-0.185
30284,-0.370,-0.180
30285,-0.360,-0.170
30286,-0.355,-0.160
30287,-0.370,-0.165
30288,-0.370,-0.175
30289,-0.390,-0.170
30290,-0.380,-0.165
30291,-0.375,-0.175
30292,-0.370,-0.180
30293,-0.375,-0.190
30294,-0.380,-0.180
30295,-0.375,-0.185
30296,-0.375,-0.175
30297,-0.365,-0.180
30298,-0.370,-0.185
30299,-0.370,-0.185
30300,-0.375,-0.190
30301,-0.380,-0.185
30302,-0.375,-0.180
30303,-0.355,-0.180
30304,-0.350,-0.175
30305,-0.365,-0.190
30306,-0.375,-0.195
30307,-0.375,-0.180
30308,-0.380,-0.180
30309,-0.380,-0.175
30310,-0.365,-0.160
30311,-0.355,-0.155
30312,-0.345,-0.150
30313,-0.350,-0.165
30314,-0.360,-0.165
30315,-0.365,-0.180
30316,-0.345,-0.180
30317,-0.320,-0.175
30318,-0.305,-0.135
30319,-0.285,-0.105
30320,-0.260,-0.095
30321,-0.255,-0.100
30322,-0.255,-0.080
30323,-0.260,-0.065
30324,-0.255,-0.065
30325,-0.245,-0.065
30326,-0.240,-0.075
30327,-0.240,-0.065
30328,-0.240,-0.060
30329,-0.250,-0.075
30330,-0.265,-0.090
30331,-0.285,-0.115
30332,-0.300,-0.130
30333,-0.310,-0.145
30334,-0.315,-0.135
30335,-0.335,-0.125
30336,-0.335,-0.120
30337,-0.345,-0.125
30338,-0.360,-0.140
30339,-0.385,-0.165
30340,-0.390,-0.185
30341,-0.405,-0.190
30342,-0.390,-0.180
30343,-0.385,-0.165
30344,-0.355,-0.155
30345,-0.335,-0.145
30346,-0.315,-0.150
30347,-0.300,-0.135
30348,-0.300,-0.120
30349,-0.285,-0.095
30350,-0.275,-0.080
30351,-0.225,-0.015
30352,-0.185,0.030
30353,-0.145,0.050
30354,-0.090,0.085
30355,-0.060,0.100
30356,-0.020,0.120
30357,0.030,0.145
30358,0.100,0.170
30359,0.160,0.200
30360,0.220,0.245
30361,0.270,0.290
30362,0.330,0.370
30363,0.435,0.470
30364,0.605,0.610
30365,0.850,0.790
30366,1.135,1.005
30367,1.395,1.155
30368,1.560,1.175
30369,1.550,0.970
30370,1.320,0.630
30371,0.875,0.275
30372,0.290,0.020
30373,-0.350,-0.160
30374,-0.855,-0.290
30375,-0.980,-0.330
30376,-1.020,-0.455
30377,-0.785,-0.455
30378,-0.540,-0.370
30379,-0.370,-0.250
30380,-0.305,-0.155
30381,-0.315,-0.105
30382,-0.355,-0.090
30383,-0.385,-0.085
30384,-0.390,-0.090
30385,-0.375,-0.080
30386,-0.360,-0.060
30387,-0.355,-0.050
30388,-0.350,-0.060
30389,-0.350,-0.065
30390,-0.365,-0.080
30391,-0.360,-0.085
30392,-0.365,-0.080
30393,-0.360,-0.060
30394,-0.345,-0.050
30395,-0.340,-0.045
30396,-0.325,-0.045
30397,-0.345,-0.050
30398,-0.340,-0.050
30399,-0.345,-0.050
30400,-0.350,-0.040
30401,-0.340,-0.025
30402,-0.325,-0.020
30403,-0.315,-0.015
30404,-0.310,-0.025
30405,-0.325,-0.035
30406,-0.330,-0.025
30407,-0.345,-0.015
30408,-0.335,-0.010
30409,-0.320,0.000
30410,-0.320,0.000
30411,-0.315,0.010
30412,-0.310,0.020
30413,-0.300,0.035
30414,-0.315,0.055
30415,-0.305,0.050
30416,-0.305,0.060
30417,-0.290,0.070
30418,-0.280,0.100
30419,-0.265,0.130
30420,-0.255,0.150
30421,-0.235,0.170
30422,-0.240,0.155
30423,-0.235,0.150
30424,-0.225,0.150
30425,-0.230,0.160
30426,-0.220,0.195
30427,-0.210,0.220
30428,-0.200,0.230
30429,-0.185,0.235
30430,-0.190,0.230
30431,-0.195,0.230
30432,-0.195,0.230
30433,-0.195,0.240
30434,-0.190,0.245
30435,-0.180,0.260
30436,-0.175,0.255
30437,-0.165,0.240
30438,-0.175,0.215
30439,-0.190,0.170
30440,-0.220,0.125
30441,-0.240,0.095
30442,-0.245,0.065
30443,-0.245,0.060
30444,-0.250,0.035
30445,-0.260,0.020
30446,-0.280,-0.005
30447,-0.295,-0.035
30448,-0.315,-0.055
30449,-0.320,-0.075
30450,-0.325,-0.080
30451,-0.305,-0.065
30452,-0.310,-0.065
30453,-0.310,-0.070
30454,-0.310,-0.075
30455,-0.320,-0.090
30456,-0.320,-0.090
30457,-0.330,-0.105
30458,-0.330,-0.085
30459,-0.340,-0.075
30460,-0.360,-0.055
30461,-0.355,-0.060
30462,-0.350,-0.065
30463,-0.335,-0.075
30464,-0.345,-0.085
30465,-0.340,-0.095
30466,-0.355,-0.090
30467,-0.345,-0.080
30468,-0.345,-0.085
30469,-0.330,-0.075
30470,-0.315,-0.070
30471,-0.310,-0.060
30472,-0.320,-0.060
30473,-0.330,-0.060
30474,-0.335,-0.075
30475,-0.340,-0.085
30476,-0.330,-0.075
30477,-0.310,-0.070
30478,-0.295,-0.065
30479,-0.290,-0.060
30480,-0.285,-0.070
30481,-0.300,-0.080
30482,-0.320,-0.090
30483,-0.310,-0.070
30484,-0.305,-0.065
30485,-0.310,-0.050
30486,-0.300,-0.040
30487,-0.295,-0.050
30488,-0.305,-0.060
30489,-0.320,-0.090
30490,-0.330,-0.105
30491,-0.320,-0.115
30492,-0.320,-0.105
30493,-0.315,-0.100
30494,-0.310,-0.080
30495,-0.320,-0.095
30496,-0.330,-0.100
30497,-0.335,-0.110
30498,-0.335,-0.120
30499,-0.345,-0.115
30500,-0.340,-0.115
30501,-0.345,-0.110
30502,-0.345,-0.095
30503,-0.340,-0.090
30504,-0.325,-0.085
30505,-0.335,-0.100
30506,-0.345,-0.110
30507,-0.340,-0.135
30508,-0.355,-0.130
30509,-0.350,-0.125
30510,-0.345,-0.110
30511,-0.345,-0.090
30512,-0.320,-0.100
30513,-0.325,-0.115
30514,-0.350,-0.120
30515,-0.365,-0.145
30516,-0.360,-0.150
30517,-0.380,-0.120
30518,-0.350,-0.110
30519,-0.335,-0.095
30520,-0.335,-0.085
30521,-0.340,-0.085
30522,-0.350,-0.105
30523,-0.360,-0.130
30524,-0.370,-0.155
30525,-0.375,-0.150
30526,-0.365,-0.140
30527,-0.350,-0.115
30528,-0.340,-0.105
30529,-0.340,-0.110
30530,-0.345,-0.125
30531,-0.345,-0.140
30532,-0.355,-0.145
30533,-0.350,-0.145
30534,-0.355,-0.140
30535,-0.350,-0.120
30536,-0.360,-0.120
30537,-0.340,-0.125
30538,-0.340,-0.110
30539,-0.340,-0.125
30540,-0.345,-0.115
30541,-0.360,-0.115
30542,-0.365,-0.110
30543,-0.360,-0.100
30544,-0.355,-0.090
30545,-0.335,-0.105
30546,-0.335,-0.110
30547,-0.340,-0.115
30548,-0.340,-0.110
30549,-0.335,-0.105
30550,-0.335,-0.100
30551,-0.300,-0.075
30552,-0.265,-0.055
30553,-0.245,-0.030
30554,-0.230,-0.025
30555,-0.220,-0.030
30556,-0.215,-0.035
30557,-0.210,-0.020
30558,-0.215,-0.015
30559,-0.215,-0.005
30560,-0.210,0.020
30561,-0.220,0.030
30562,-0.210,-0.005
30563,-0.235,-0.030
30564,-0.265,-0.070
30565,-0.295,-0.090
30566,-0.300,-0.090
30567,-0.295,-0.080
30568,-0.285,-0.065
30569,-0.290,-0.060
30570,-0.300,-0.060
30571,-0.310,-0.080
30572,-0.335,-0.110
30573,-0.345,-0.130
30574,-0.355,-0.130
30575,-0.355,-0.125
30576,-0.335,-0.110
30577,-0.320,-0.080
30578,-0.295,-0.070
30579,-0.275,-0.060
30580,-0.260,-0.050
30581,-0.245,-0.045
30582,-0.225,-0.015
30583,-0.205,0.025
30584,-0.190,0.070
30585,-0.145,0.100
30586,-0.090,0.130
30587,-0.020,0.155
30588,0.025,0.175
30589,0.080,0.195
30590,0.135,0.225
30591,0.195,0.250
30592,0.245,0.285
30593,0.300,0.340
30594,0.345,0.410
30595,0.445,0.520
30596,0.605,0.655
30597,0.830,0.845
30598,1.115,1.030
30599,1.395,1.160
30600,1.475,1.190
30601,1.575,0.905
30602,1.375,0.555
30603,0.945,0.210
30604,0.325,-0.060
30605,-0.385,-0.235
30606,-0.935,-0.365
30607,-1.155,-0.480
30608,-1.010,-0.470
30609,-0.730,-0.410
30610,-0.465,-0.280
30611,-0.295,-0.155
30612,-0.240,-0.070
30613,-0.270,-0.035
30614,-0.330,-0.045
30615,-0.365,-0.040
30616,-0.375,-0.045
30617,-0.370,-0.025
30618,-0.365,-0.010
30619,-0.330,0.000
30620,-0.315,0.005
30621,-0.310,0.000
30622,-0.315,-0.010
30623,-0.325,-0.005
30624,-0.335,-0.005
30625,-0.340,-0.010
30626,-0.340,0.000
30627,-0.320,0.015
30628,-0.315,0.035
30629,-0.310,0.030
30630,-0.315,0.020
30631,-0.320,0.020
30632,-0.335,0.015
30633,-0.340,0.035
30634,-0.325,0.050
30635,-0.315,0.040
30636,-0.305,0.045
30637,-0.295,0.035
30638,-0.300,0.040
30639,-0.310,0.050
30640,-0.320,0.040
30641,-0.320,0.065
30642,-0.310,0.065
30643,-0.300,0.100
30644,-0.300,0.110
30645,-0.285,0.125
30646,-0.275,0.130
30647,-0.265,0.130
30648,-0.265,0.150
30649,-0.255,0.155
30650,-0.260,0.155
30651,-0.255,0.175
30652,-0.235,0.195
30653,-0.220,0.215
30654,-0.200,0.235
30655,-0.200,0.245
30656,-0.185,0.265
30657,-0.185,0.280
30658,-0.190,0.275
30659,-0.185,0.285
30660,-0.170,0.295
30661,-0.155,0.305
30662,-0.150,0.325
30663,-0.135,0.325
30664,-0.130,0.315
30665,-0.140,0.315
30666,-0.145,0.330
30667,-0.145,0.320
30668,-0.135,0.310
30669,-0.140,0.285
30670,-0.130,0.255
30671,-0.140,0.225
30672,-0.170,0.200
30673,-0.200,0.155
30674,-0.210,0.145
30675,-0.220,0.135
30676,-0.230,0.110
30677,-0.225,0.100
30678,-0.230,0.090
30679,-0.245,0.070
30680,-0.260,0.045
30681,-0.280,0.015
30682,-0.280,-0.010
30683,-0.305,0.000
30684,-0.310,0.005
30685,-0.295,0.015
30686,-0.290,0.015
30687,-0.295,0.020
30688,-0.290,0.005
30689,-0.295,-0.005
30690,-0.310,-0.015
30691,-0.320,-0.010
30692,-0.315,-0.005
30693,-0.315,0.005
30694,-0.305,0.005
30695,-0.295,0.015
30696,-0.285,0.020
30697,-0.295,0.010
30698,-0.295,0.015
30699,-0.310,0.000
30700,-0.310,0.005
30701,-0.305,0.000
30702,-0.290,0.020
30703,-0.275,0.025
30704,-0.275,0.025
30705,-0.280,0.005
30706,-0.290,-0.010
30707,-0.295,-0.015
30708,-0.315,-0.005
30709,-0.300,0.010
30710,-0.290,0.020
30711,-0.270,0.025
30712,-0.285,0.010
30713,-0.280,0.010
30714,-0.280,-0.020
30715,-0.290,-0.025
30716,-0.290,-0.030
30717,-0.295,-0.035
30718,-0.285,-0.020
30719,-0.280,-0.015
30720,-0.280,-0.015
30721,-0.285,-0.020
30722,-0.290,-0.035
30723,-0.290,-0.040
30724,-0.295,-0.055
30725,-0.295,-0.055
30726,-0.305,-0.050
30727,-0.305,-0.035
30728,-0.300,-0.030
30729,-0.295,-0.030
30730,-0.305,-0.045
30731,-0.310,-0.065
30732,-0.310,-0.065
30733,-0.325,-0.060
30734,-0.325,-0.045
30735,-0.310,-0.040
30736,-0.315,-0.055
30737,-0.300,-0.070
30738,-0.295,-0.075
30739,-0.315,-0.080
30740,-0.325,-0.080
30741,-0.335,-0.075
30742,-0.325,-0.075
30743,-0.320,-0.065
30744,-0.305,-0.050
30745,-0.300,-0.050
30746,-0.305,-0.045
30747,-0.315,-0.060
30748,-0.335,-0.075
30749,-0.330,-0.090
30750,-0.325,-0.090
30751,-0.320,-0.075
30752,-0.305,-0.070
30753,-0.305,-0.065
30754,-0.315,-0.070
30755,-0.310,-0.070
30756,-0.325,-0.080
30757,-0.330,-0.080
30758,-0.325,-0.065
30759,-0.325,-0.075
30760,-0.325,-0.075
30761,-0.315,-0.065
30762,-0.310,-0.070
30763,-0.300,-0.075
30764,-0.295,-0.080
30765,-0.315,-0.085
30766,-0.330,-0.095
30767,-0.340,-0.085
30768,-0.340,-0.070
30769,-0.315,-0.060
30770,-0.300,-0.060
30771,-0.300,-0.070
30772,-0.300,-0.085
30773,-0.320,-0.080
30774,-0.320,-0.080
30775,-0.315,-0.085
30776,-0.320,-0.075
30777,-0.305,-0.070
30778,-0.300,-0.055
30779,-0.305,-0.045
30780,-0.310,-0.060
30781,-0.315,-0.085
30782,-0.310,-0.095
30783,-0.310,-0.090
30784,-0.290,-0.080
30785,-0.275,-0.055
30786,-0.260,-0.030
30787,-0.240,-0.020
30788,-0.230,-0.005
30789,-0.215,-0.005
30790,-0.215,0.015
30791,-0.205,0.020
30792,-0.200,0.030
30793,-0.185,0.045
30794,-0.180,0.070
30795,-0.170,0.065
30796,-0.180,0.070
30797,-0.185,0.025
30798,-0.215,-0.005
30799,-0.230,-0.025
30800,-0.240,-0.025
30801,-0.275,-0.030
30802,-0.265,-0.035
30803,-0.250,-0.025
30804,-0.250,-0.035
30805,-0.275,-0.040
30806,-0.305,-0.050
30807,-0.335,-0.080
30808,-0.350,-0.075
30809,-0.345,-0.060
30810,-0.315,-0.055
30811,-0.295,-0.055
30812,-0.295,-0.055
30813,-0.280,-0.050
30814,-0.255,-0.040
30815,-0.245,-0.025
30816,-0.225,-0.010
30817,-0.215,0.020
30818,-0.170,0.050
30819,-0.150,0.080
30820,-0.115,0.110
30821,-0.080,0.145
30822,-0.050,0.180
30823,0.005,0.210
30824,0.055,0.240
30825,0.075,0.250
30826,0.205,0.305
30827,0.265,0.355
30828,0.305,0.385
30829,0.345,0.440
30830,0.410,0.515
30831,0.535,0.630
30832,0.715,0.765
30833,0.955,0.950
30834,1.225,1.150
30835,1.460,1.245
30836,1.565,1.155
30837,1.495,0.840
30838,1.225,0.435
30839,0.780,0.095
30840,0.180,-0.115
30841,-0.450,-0.225
30842,-0.880,-0.305
30843,-1.015,-0.350
30844,-0.850,-0.345
30845,-0.585,-0.270
30846,-0.345,-0.150
30847,-0.225,-0.045
30848,-0.200,0.000
30849,-0.240,0.000
30850,-0.260,0.005
30851,-0.290,0.000
30852,-0.285,0.015
30853,-0.265,0.040
30854,-0.250,0.030
30855,-0.250,0.030
30856,-0.255,0.025
30857,-0.260,0.010
30858,-0.270,0.025
30859,-0.270,0.030
30860,-0.270,0.040
30861,-0.265,0.050
30862,-0.245,0.050
30863,-0.250,0.060
30864,-0.255,0.050
30865,-0.250,0.045
30866,-0.255,0.055
30867,-0.245,0.050
30868,-0.250,0.055
30869,-0.235,0.080
30870,-0.230,0.090
30871,-0.220,0.075
30872,-0.225,0.080
30873,-0.230,0.085
30874,-0.235,0.085
30875,-0.240,0.090
30876,-0.240,0.105
30877,-0.220,0.120
30878,-0.210,0.135
30879,-0.200,0.140
30880,-0.200,0.155
30881,-0.215,0.170
30882,-0.210,0.175
30883,-0.205,0.195
30884,-0.190,0.205
30885,-0.175,0.225
30886,-0.160,0.250
30887,-0.145,0.265
30888,-0.140,0.280
30889,-0.145,0.285
30890,-0.145,0.295
30891,-0.135,0.300
30892,-0.140,0.310
30893,-0.125,0.330
30894,-0.120,0.350
30895,-0.115,0.335
30896,-0.100,0.340
30897,-0.095,0.335
30898,-0.090,0.335
30899,-0.105,0.335
30900,-0.105,0.340
30901,-0.105,0.345
30902,-0.095,0.340
30903,-0.085,0.325
30904,-0.090,0.280
30905,-0.105,0.225
30906,-0.130,0.175
30907,-0.150,0.150
30908,-0.175,0.135
30909,-0.190,0.125
30910,-0.190,0.115
30911,-0.190,0.100
30912,-0.195,0.080
30913,-0.200,0.060
30914,-0.220,0.045
30915,-0.230,0.035
30916,-0.250,0.030
30917,-0.250,0.020
30918,-0.250,0.040
30919,-0.245,0.045
30920,-0.250,0.040
30921,-0.255,0.025
30922,-0.250,0.020
30923,-0.255,0.015
30924,-0.280,0.000
30925,-0.280,0.005
30926,-0.265,0.005
30927,-0.275,0.020
30928,-0.270,0.030
30929,-0.250,0.040
30930,-0.240,0.025
30931,-0.255,0.015
30932,-0.250,-0.005
30933,-0.245,0.010
30934,-0.250,0.015
30935,-0.240,0.015
30936,-0.235,0.020
30937,-0.225,0.015
30938,-0.225,0.030
30939,-0.225,0.035
30940,-0.230,0.025
30941,-0.250,0.005
30942,-0.260,0.005
30943,-0.250,0.010
30944,-0.235,0.020
30945,-0.225,0.025
30946,-0.225,0.025
30947,-0.230,0.005
30948,-0.245,-0.005
30949,-0.260,-0.005
30950,-0.265,-0.005
30951,-0.275,-0.005
30952,-0.255,0.005
30953,-0.240,0.005
30954,-0.230,-0.010
30955,-0.230,-0.025
30956,-0.240,-0.035
30957,-0.265,-0.035
30958,-0.255,-0.035
30959,-0.260,-0.035
30960,-0.270,-0.025
30961,-0.245,-0.020
30962,-0.245,-0.040
30963,-0.250,-0.040
30964,-0.265,-0.060
30965,-0.265,-0.055
30966,-0.275,-0.045
30967,-0.270,-0.050
30968,-0.275,-0.055
30969,-0.270,-0.040
30970,-0.265,-0.045
30971,-0.265,-0.050
30972,-0.265,-0.050
30973,-0.275,-0.055
30974,-0.290,-0.065
30975,-0.295,-0.070
30976,-0.305,-0.050
30977,-0.295,-0.050
30978,-0.290,-0.045
30979,-0.275,-0.045
30980,-0.265,-0.060
30981,-0.280,-0.075
30982,-0.300,-0.085
30983,-0.305,-0.085
30984,-0.300,-0.080
30985,-0.290,-0.070
30986,-0.280,-0.060
30987,-0.275,-0.065
30988,-0.285,-0.060
30989,-0.295,-0.070
30990,-0.305,-0.065
30991,-0.305,-0.075
30992,-0.300,-0.065
30993,-0.285,-0.055
30994,-0.280,-0.050
30995,-0.270,-0.045
30996,-0.265,-0.070
30997,-0.280,-0.085
30998,-0.295,-0.090
30999,-0.305,-0.090
31000,-0.310,-0.090
31001,-0.285,-0.070
31002,-0.275,-0.050
31003,-0.265,-0.040
31004,-0.275,-0.050
31005,-0.270,-0.070
31006,-0.285,-0.080
31007,-0.295,-0.085
31008,-0.285,-0.075
31009,-0.290,-0.075
31010,-0.290,-0.055
31011,-0.285,-0.050
31012,-0.265,-0.065
31013,-0.270,-0.065
31014,-0.275,-0.070
31015,-0.285,-0.070
31016,-0.305,-0.070
31017,-0.320,-0.070
31018,-0.315,-0.065
31019,-0.310,-0.050
31020,-0.285,-0.045
31021,-0.280,-0.060
31022,-0.280,-0.055
31023,-0.295,-0.050
31024,-0.295,-0.050
31025,-0.300,-0.050
31026,-0.275,-0.020
31027,-0.240,0.000
31028,-0.205,0.025
31029,-0.180,0.020
31030,-0.160,0.010
31031,-0.170,0.025
31032,-0.180,0.035
31033,-0.175,0.055
31034,-0.165,0.065
31035,-0.160,0.060
31036,-0.155,0.055
31037,-0.150,0.055
31038,-0.165,0.040
31039,-0.195,0.025
31040,-0.230,-0.005
31041,-0.245,-0.020
31042,-0.260,-0.045
31043,-0.260,-0.040
31044,-0.260,-0.035
31045,-0.265,-0.025
31046,-0.280,-0.035
31047,-0.320,-0.040
31048,-0.350,-0.075
31049,-0.350,-0.080
31050,-0.345,-0.090
31051,-0.340,-0.085
31052,-0.325,-0.075
31053,-0.335,-0.065
31054,-0.325,-0.070
31055,-0.315,-0.080
31056,-0.325,-0.090
31057,-0.335,-0.095
31058,-0.340,-0.085
31059,-0.350,-0.085
31060,-0.340,-0.065
31061,-0.340,-0.055
31062,-0.320,-0.065
31063,-0.315,-0.070
31064,-0.320,-0.080
31065,-0.325,-0.065
31066,-0.335,-0.065
31067,-0.330,-0.060
31068,-0.320,-0.045
31069,-0.305,-0.015
31070,-0.285,0.015
31071,-0.245,0.050
31072,-0.175,0.110
31073,-0.045,0.195
31074,0.175,0.305
31075,0.255,0.340
31076,0.815,0.535
31077,1.130,0.515
31078,1.280,0.285
31079,1.225,-0.090
31080,0.900,-0.495
31081,0.380,-0.815
31082,-0.260,-1.040
31083,-0.890,-1.125
31084,-1.340,-1.140
31085,-1.385,-1.060
31086,-1.120,-0.915
31087,-0.755,-0.720
31088,-0.435,-0.500
31089,-0.250,-0.280
31090,-0.200,-0.110
31091,-0.210,0.000
31092,-0.235,0.070
31093,-0.255,0.100
31094,-0.245,0.130
31095,-0.240,0.140
31096,-0.230,0.150
31097,-0.210,0.170
31098,-0.195,0.185
31099,-0.210,0.195
31100,-0.210,0.195
31101,-0.210,0.215
31102,-0.200,0.230
31103,-0.180,0.245
31104,-0.150,0.250
31105,-0.145,0.250
31106,-0.155,0.265
31107,-0.155,0.285
31108,-0.160,0.290
31109,-0.150,0.310
31110,-0.145,0.325
31111,-0.130,0.355
31112,-0.115,0.360
31113,-0.105,0.370
31114,-0.095,0.355
31115,-0.105,0.375
31116,-0.090,0.400
31117,-0.085,0.430
31118,-0.055,0.470
31119,-0.025,0.495
31120,-0.015,0.515
31121,-0.010,0.525
31122,0.000,0.540
31123,0.005,0.555
31124,0.020,0.585
31125,0.025,0.600
31126,0.040,0.660
31127,0.070,0.700
31128,0.100,0.730
31129,0.120,0.760
31130,0.130,0.790
31131,0.130,0.795
31132,0.145,0.810
31133,0.145,0.835
31134,0.160,0.860
31135,0.180,0.890
31136,0.175,0.905
31137,0.195,0.920
31138,0.195,0.925
31139,0.195,0.925
31140,0.190,0.920
31141,0.185,0.905
31142,0.185,0.900
31143,0.175,0.890
31144,0.165,0.870
31145,0.170,0.840
31146,0.165,0.810
31147,0.145,0.775
31148,0.125,0.720
31149,0.105,0.650
31150,0.085,0.625
31151,0.040,0.520
31152,0.010,0.485
31153,-0.005,0.440
31154,-0.015,0.385
31155,-0.035,0.330
31156,-0.075,0.280
31157,-0.115,0.230
31158,-0.160,0.195
31159,-0.180,0.165
31160,-0.190,0.140
31161,-0.205,0.130
31162,-0.230,0.095
31163,-0.230,0.070
31164,-0.245,0.050
31165,-0.280,0.020
31166,-0.290,0.015
31167,-0.290,0.010
31168,-0.290,0.015
31169,-0.280,0.020
31170,-0.270,0.025
31171,-0.285,0.020
31172,-0.290,0.025
31173,-0.290,0.015
31174,-0.295,0.015
31175,-0.295,0.020
31176,-0.290,0.015
31177,-0.280,0.025
31178,-0.270,0.030
31179,-0.280,0.020
31180,-0.275,0.000
31181,-0.280,0.000
31182,-0.285,0.000
31183,-0.280,0.005
31184,-0.280,0.010
31185,-0.270,0.015
31186,-0.275,0.030
31187,-0.265,0.025
31188,-0.260,0.015
31189,-0.270,0.015
31190,-0.280,0.005
31191,-0.295,-0.010
31192,-0.295,-0.005
31193,-0.295,-0.015
31194,-0.295,0.000
31195,-0.285,0.000
31196,-0.285,-0.010
31197,-0.285,-0.020
31198,-0.295,-0.045
31199,-0.315,-0.045
31200,-0.320,-0.050
31201,-0.320,-0.040
31202,-0.310,-0.035
31203,-0.300,-0.040
31204,-0.295,-0.055
31205,-0.305,-0.070
31206,-0.320,-0.085
31207,-0.340,-0.090
31208,-0.335,-0.085
31209,-0.345,-0.085
31210,-0.340,-0.080
31211,-0.335,-0.065
31212,-0.340,-0.065
31213,-0.335,-0.070
31214,-0.345,-0.070
31215,-0.355,-0.085
31216,-0.370,-0.105
31217,-0.365,-0.100
31218,-0.355,-0.110
31219,-0.345,-0.095
31220,-0.350,-0.090
31221,-0.360,-0.105
31222,-0.360,-0.110
31223,-0.370,-0.140
31224,-0.365,-0.140
31225,-0.370,-0.145
31226,-0.375,-0.140
31227,-0.375,-0.135
31228,-0.375,-0.120
31229,-0.375,-0.120
31230,-0.380,-0.120
31231,-0.375,-0.135
31232,-0.385,-0.145
31233,-0.380,-0.150
31234,-0.380,-0.145
31235,-0.385,-0.125
31236,-0.370,-0.120
31237,-0.365,-0.115
31238,-0.375,-0.130
31239,-0.365,-0.135
31240,-0.385,-0.140
31241,-0.385,-0.145
31242,-0.385,-0.140
31243,-0.385,-0.140
31244,-0.385,-0.120
31245,-0.375,-0.115
31246,-0.370,-0.110
31247,-0.365,-0.115
31248,-0.375,-0.125
31249,-0.380,-0.135
31250,-0.385,-0.145
31251,-0.385,-0.150
31252,-0.380,-0.140
31253,-0.360,-0.135
31254,-0.365,-0.120
31255,-0.360,-0.105
31256,-0.370,-0.115
31257,-0.390,-0.125
31258,-0.395,-0.140
31259,-0.400,-0.135
31260,-0.385,-0.115
31261,-0.360,-0.110
31262,-0.355,-0.115
31263,-0.360,-0.125
31264,-0.365,-0.130
31265,-0.365,-0.140
31266,-0.375,-0.150
31267,-0.370,-0.135
