'sample interval','V4'
41669,9.416
41670,9.443
41671,9.449
41672,9.459
41673,9.481
41674,9.481
41675,9.508
41676,9.541
41677,9.568
41678,9.584
41679,9.616
41680,9.654
41681,9.692
41682,9.719
41683,9.768
41684,9.843
41685,9.843
41686,9.892
41687,9.924
41688,9.962
41689,10.022
41690,10.059
41691,10.086
41692,10.114
41693,10.146
41694,10.162
41695,10.173
41696,10.195
41697,10.211
41698,10.211
41699,10.222
41700,10.249
41701,10.200
41702,10.195
41703,10.162
41704,10.146
41705,10.103
41706,10.070
41707,10.027
41708,9.968
41709,9.903
41710,9.854
41711,9.789
41712,9.730
41713,9.665
41714,9.616
41715,9.551
41716,9.541
41717,9.459
41718,9.427
41719,9.384
41720,9.346
41721,9.308
41722,9.292
41723,9.259
41724,9.249
41725,9.238
41726,9.227
41727,9.222
41728,9.211
41729,9.222
41730,9.200
41731,9.222
41732,9.195
41733,9.195
41734,9.195
41735,9.195
41736,9.200
41737,9.195
41738,9.184
41739,9.195
41740,9.195
41741,9.200
41742,9.200
41743,9.146
41744,9.173
41745,9.184
41746,9.184
41747,9.173
41748,9.173
41749,9.157
41750,9.157
41751,9.157
41752,9.135
41753,9.135
41754,9.114
41755,9.114
41756,9.114
41757,9.103
41758,9.092
41759,9.070
41760,9.076
41761,9.070
41762,9.070
41763,9.049
41764,9.059
41765,9.038
41766,9.027
41767,9.027
41768,9.011
41769,9.011
41770,9.011
41771,8.989
41772,9.000
41773,8.978
41774,8.989
41775,8.968
41776,8.978
41777,8.968
41778,8.968
41779,8.968
41780,8.978
41781,8.951
41782,8.951
41783,8.951
41784,8.951
41785,8.946
41786,8.935
41787,8.946
41788,8.946
41789,8.946
41790,8.935
41791,8.924
41792,8.935
41793,8.935
41794,8.935
41795,8.935
41796,8.946
41797,8.914
41798,8.946
41799,8.935
41800,8.946
41801,8.935
41802,8.892
41803,8.924
41804,8.924
41805,8.924
41806,8.924
41807,8.924
41808,8.924
41809,8.924
41810,8.935
41811,8.924
41812,8.946
41813,8.935
41814,8.924
41815,8.914
41816,8.924
41817,8.914
41818,8.886
41819,8.914
41820,8.924
41821,8.924
41822,8.903
41823,8.924
41824,8.924
41825,8.924
41826,8.914
41827,8.903
41828,8.924
41829,8.914
41830,8.924
41831,8.924
41832,8.924
41833,8.924
41834,8.914
41835,8.903
41836,8.914
41837,8.903
41838,8.914
41839,8.924
41840,8.924
41841,8.914
41842,8.914
41843,8.914
41844,8.914
41845,8.876
41846,8.914
41847,8.914
41848,8.924
41849,8.924
41850,8.924
41851,8.914
41852,8.924
41853,8.924
41854,8.914
41855,8.924
41856,8.924
41857,8.924
41858,8.924
41859,8.924
41860,8.935
41861,8.886
41862,8.935
41863,8.935
41864,8.935
41865,8.935
41866,8.935
41867,8.924
41868,8.924
41869,8.924
41870,8.935
41871,8.935
41872,8.935
41873,8.935
41874,8.946
41875,8.946
41876,8.946
41877,8.935
41878,8.951
41879,8.951
41880,8.946
41881,8.962
41882,8.951
41883,8.962
41884,8.962
41885,8.968
41886,8.951
41887,8.968
41888,8.962
41889,8.962
41890,8.962
41891,8.968
41892,8.978
41893,8.962
41894,8.968
41895,8.978
41896,8.978
41897,8.968
41898,8.978
41899,8.989
41900,8.978
41901,8.978
41902,8.989
41903,9.000
41904,8.962
41905,8.989
41906,9.011
41907,9.011
41908,9.022
41909,9.000
41910,9.011
41911,9.011
41912,9.022
41913,9.027
41914,9.027
41915,9.027
41916,9.038
41917,9.027
41918,9.038
41919,9.049
41920,9.038
41921,9.076
41922,9.092
41923,9.086
41924,9.086
41925,9.103
41926,9.103
41927,9.114
41928,9.114
41929,9.124
41930,9.146
41931,9.146
41932,9.157
41933,9.146
41934,9.124
41935,9.114
41936,9.103
41937,9.114
41938,9.114
41939,9.114
41940,9.114
41941,9.124
41942,9.103
41943,9.092
41944,9.070
41945,9.070
41946,9.086
41947,9.076
41948,9.070
41949,9.070
41950,9.070
41951,9.059
41952,9.076
41953,9.092
41954,9.103
41955,9.103
41956,9.103
41957,9.076
41958,9.049
41959,9.114
41960,9.227
41961,9.416
41962,9.692
41963,10.049
41964,10.395
41965,10.632
41966,10.686
41967,10.686
41968,10.676
41969,10.605
41970,10.519
41971,10.173
41972,9.443
41973,8.692
41974,8.427
41975,8.573
41976,8.789
41977,8.924
41978,8.962
41979,8.892
41980,8.951
41981,9.011
41982,9.103
41983,9.162
41984,9.195
41985,9.195
41986,9.222
41987,9.200
41988,9.222
41989,9.238
41990,9.259
41991,9.270
41992,9.270
41993,9.270
41994,9.281
41995,9.292
41996,9.308
41997,9.319
41998,9.319
41999,9.308
42000,9.319
42001,9.335
42002,9.324
42003,9.346
42004,9.346
42005,9.346
42006,9.416
42007,9.395
42008,9.395
42009,9.427
42010,9.427
42011,9.443
42012,9.459
42013,9.459
42014,9.492
42015,9.508
42016,9.541
42017,9.562
42018,9.573
42019,9.605
42020,9.643
42021,9.665
42022,9.730
42023,9.741
42024,9.789
42025,9.827
42026,9.886
42027,9.924
42028,9.962
42029,10.000
42030,10.049
42031,10.086
42032,10.124
42033,10.146
42034,10.200
42035,10.222
42036,10.249
42037,10.270
42038,10.308
42039,10.297
42040,10.292
42041,10.297
42042,10.292
42043,10.281
42044,10.270
42045,10.259
42046,10.227
42047,10.195
42048,10.146
42049,10.076
42050,10.059
42051,10.011
42052,9.951
42053,9.886
42054,9.822
42055,9.762
42056,9.708
42057,9.643
42058,9.584
42059,9.551
42060,9.508
42061,9.470
42062,9.443
42063,9.405
42064,9.373
42065,9.416
42066,9.335
42067,9.335
42068,9.308
42069,9.308
42070,9.308
42071,9.292
42072,9.281
42073,9.270
42074,9.281
42075,9.259
42076,9.281
42077,9.281
42078,9.270
42079,9.270
42080,9.292
42081,9.308
42082,9.270
42083,9.270
42084,9.270
42085,9.270
42086,9.259
42087,9.270
42088,9.259
42089,9.259
42090,9.259
42091,9.259
42092,9.249
42093,9.227
42094,9.227
42095,9.238
42096,9.227
42097,9.200
42098,9.222
42099,9.222
42100,9.195
42101,9.184
42102,9.184
42103,9.173
42104,9.173
42105,9.157
42106,9.157
42107,9.146
42108,9.146
42109,9.124
42110,9.124
42111,9.114
42112,9.103
42113,9.103
42114,9.103
42115,9.103
42116,9.103
42117,9.086
42118,9.076
42119,9.076
42120,9.076
42121,9.086
42122,9.076
42123,9.086
42124,9.038
42125,9.070
42126,9.076
42127,9.070
42128,9.070
42129,9.070
42130,9.070
42131,9.070
42132,9.049
42133,9.059
42134,9.070
42135,9.049
42136,9.059
42137,9.038
42138,9.070
42139,9.038
42140,9.000
42141,9.038
42142,9.049
42143,9.027
42144,9.038
42145,9.070
42146,9.038
42147,9.038
42148,9.038
42149,9.049
42150,9.049
42151,9.049
42152,9.038
42153,9.038
42154,9.049
42155,9.038
42156,9.027
42157,9.027
42158,9.038
42159,9.049
42160,9.038
42161,9.038
42162,9.038
42163,9.038
42164,9.038
42165,9.038
42166,9.049
42167,9.038
42168,9.038
42169,9.049
42170,9.038
42171,9.038
42172,9.038
42173,9.038
42174,9.038
42175,9.049
42176,9.059
42177,9.038
42178,9.027
42179,9.049
42180,9.038
42181,9.038
42182,9.049
42183,9.000
42184,9.038
42185,9.027
42186,9.038
42187,9.038
42188,9.038
42189,9.049
42190,9.038
42191,9.038
42192,9.049
42193,9.038
42194,9.038
42195,9.049
42196,9.038
42197,9.038
42198,9.059
42199,9.011
42200,9.038
42201,9.038
42202,9.038
42203,9.049
42204,9.038
42205,9.049
42206,9.059
42207,9.070
42208,9.049
42209,9.049
42210,9.049
42211,9.049
42212,9.059
42213,9.038
42214,9.070
42215,9.049
42216,9.059
42217,9.070
42218,9.070
42219,9.070
42220,9.076
42221,9.070
42222,9.070
42223,9.070
42224,9.076
42225,9.059
42226,9.027
42227,9.076
42228,9.086
42229,9.070
42230,9.086
42231,9.076
42232,9.086
42233,9.086
42234,9.086
42235,9.086
42236,9.086
42237,9.086
42238,9.092
42239,9.092
42240,9.086
42241,9.103
42242,9.070
42243,9.103
42244,9.114
42245,9.103
42246,9.103
42247,9.114
42248,9.114
42249,9.114
42250,9.103
42251,9.114
42252,9.124
42253,9.124
42254,9.135
42255,9.124
42256,9.135
42257,9.146
42258,9.114
42259,9.146
42260,9.146
42261,9.146
42262,9.162
42263,9.173
42264,9.173
42265,9.162
42266,9.162
42267,9.184
42268,9.222
42269,9.222
42270,9.227
42271,9.227
42272,9.270
42273,9.270
42274,9.238
42275,9.238
42276,9.238
42277,9.227
42278,9.222
42279,9.227
42280,9.259
42281,9.259
42282,9.238
42283,9.238
42284,9.238
42285,9.195
42286,9.222
42287,9.222
42288,9.195
42289,9.200
42290,9.195
42291,9.195
42292,9.195
42293,9.200
42294,9.211
42295,9.222
42296,9.222
42297,9.222
42298,9.227
42299,9.227
42300,9.211
42301,9.114
42302,9.124
42303,9.162
42304,9.308
42305,9.530
42306,9.876
42307,10.259
42308,10.573
42309,10.692
42310,10.708
42311,10.692
42312,10.654
42313,10.627
42314,10.508
42315,10.114
42316,9.357
42317,8.676
42318,8.686
42319,8.951
42320,9.114
42321,9.157
42322,9.146
42323,9.146
42324,9.184
42325,9.259
42326,9.297
42327,9.324
42328,9.346
42329,9.324
42330,9.346
42331,9.357
42332,9.373
42333,9.384
42334,9.395
42335,9.395
42336,9.405
42337,9.416
42338,9.405
42339,9.427
42340,9.432
42341,9.443
42342,9.443
42343,9.432
42344,9.497
42345,9.459
42346,9.470
42347,9.492
42348,9.497
42349,9.497
42350,9.508
42351,9.519
42352,9.541
42353,9.551
42354,9.551
42355,9.568
42356,9.573
42357,9.595
42358,9.605
42359,9.632
42360,9.686
42361,9.686
42362,9.697
42363,9.730
42364,9.751
42365,9.768
42366,9.827
42367,9.854
42368,9.886
42369,9.924
42370,9.962
42371,10.000
42372,10.038
42373,10.070
42374,10.114
42375,10.135
42376,10.184
42377,10.211
42378,10.238
42379,10.281
42380,10.297
42381,10.297
42382,10.335
42383,10.346
42384,10.357
42385,10.346
42386,10.346
42387,10.362
42388,10.324
42389,10.308
42390,10.297
42391,10.270
42392,10.211
42393,10.184
42394,10.114
42395,10.070
42396,10.011
42397,9.951
42398,9.892
42399,9.832
42400,9.800
42401,9.719
42402,9.665
42403,9.654
42404,9.595
42405,9.551
42406,9.497
42407,9.470
42408,9.459
42409,9.427
42410,9.416
42411,9.405
42412,9.373
42413,9.373
42414,9.373
42415,9.373
42416,9.373
42417,9.373
42418,9.357
42419,9.395
42420,9.373
42421,9.357
42422,9.357
42423,9.357
42424,9.373
42425,9.362
42426,9.373
42427,9.373
42428,9.357
42429,9.346
42430,9.373
42431,9.362
42432,9.373
42433,9.357
42434,9.357
42435,9.362
42436,9.357
42437,9.346
42438,9.335
42439,9.335
42440,9.319
42441,9.319
42442,9.324
42443,9.297
42444,9.308
42445,9.292
42446,9.249
42447,9.281
42448,9.270
42449,9.281
42450,9.259
42451,9.238
42452,9.238
42453,9.238
42454,9.227
42455,9.222
42456,9.222
42457,9.222
42458,9.200
42459,9.200
42460,9.200
42461,9.195
42462,9.162
42463,9.195
42464,9.184
42465,9.184
42466,9.184
42467,9.162
42468,9.173
42469,9.184
42470,9.162
42471,9.162
42472,9.173
42473,9.173
42474,9.162
42475,9.157
42476,9.162
42477,9.162
42478,9.157
42479,9.157
42480,9.173
42481,9.157
42482,9.162
42483,9.157
42484,9.173
42485,9.157
42486,9.146
42487,9.162
42488,9.162
42489,9.157
42490,9.162
42491,9.146
42492,9.157
42493,9.162
42494,9.146
42495,9.162
42496,9.157
42497,9.146
42498,9.157
42499,9.157
42500,9.157
42501,9.157
42502,9.157
42503,9.162
42504,9.157
42505,9.114
42506,9.157
42507,9.157
42508,9.162
42509,9.162
42510,9.162
42511,9.157
42512,9.162
42513,9.157
42514,9.157
42515,9.157
42516,9.146
42517,9.157
42518,9.162
42519,9.162
42520,9.162
42521,9.124
42522,9.162
42523,9.157
42524,9.157
42525,9.162
42526,9.157
42527,9.157
42528,9.162
42529,9.157
42530,9.173
42531,9.162
42532,9.157
42533,9.157
42534,9.157
42535,9.162
42536,9.157
42537,9.146
42538,9.162
42539,9.162
42540,9.173
42541,9.157
42542,9.162
42543,9.173
42544,9.173
42545,9.162
42546,9.173
42547,9.184
42548,9.157
42549,9.173
42550,9.184
42551,9.195
42552,9.184
42553,9.173
42554,9.195
42555,9.184
42556,9.195
42557,9.184
42558,9.184
42559,9.162
42560,9.184
42561,9.195
42562,9.184
42563,9.200
42564,9.162
42565,9.195
42566,9.195
42567,9.211
42568,9.222
42569,9.195
42570,9.200
42571,9.200
42572,9.222
42573,9.222
42574,9.222
42575,9.211
42576,9.222
42577,9.222
42578,9.222
42579,9.211
42580,9.195
42581,9.227
42582,9.238
42583,9.238
42584,9.238
42585,9.238
42586,9.238
42587,9.238
42588,9.259
42589,9.259
42590,9.259
42591,9.259
42592,9.259
42593,9.259
42594,9.281
42595,9.270
42596,9.281
42597,9.281
42598,9.281
42599,9.281
42600,9.292
42601,9.270
42602,9.292
42603,9.281
42604,9.292
42605,9.281
42606,9.308
42607,9.335
42608,9.308
42609,9.308
42610,9.319
42611,9.308
42612,9.335
42613,9.335
42614,9.335
42615,9.357
42616,9.373
42617,9.373
42618,9.395
42619,9.416
42620,9.427
42621,9.405
42622,9.384
42623,9.416
42624,9.373
42625,9.346
42626,9.362
42627,9.405
42628,9.373
42629,9.384
42630,9.373
42631,9.384
42632,9.384
42633,9.357
42634,9.335
42635,9.335
42636,9.346
42637,9.357
42638,9.324
42639,9.357
42640,9.346
42641,9.346
42642,9.346
42643,9.357
42644,9.362
42645,9.362
42646,9.373
42647,9.357
42648,9.281
42649,9.270
42650,9.335
42651,9.470
42652,9.692
42653,9.978
42654,10.335
42655,10.665
42656,10.789
42657,10.789
42658,10.778
42659,10.741
42660,10.708
42661,10.568
42662,10.162
42663,9.443
42664,8.822
42665,8.822
42666,9.027
42667,9.222
42668,9.270
42669,9.227
42670,9.259
42671,9.292
42672,9.373
42673,9.427
42674,9.432
42675,9.443
42676,9.443
42677,9.449
42678,9.470
42679,9.470
42680,9.481
42681,9.492
42682,9.541
42683,9.508
42684,9.530
42685,9.530
42686,9.541
42687,9.541
42688,9.541
42689,9.568
42690,9.568
42691,9.568
42692,9.568
42693,9.568
42694,9.573
42695,9.584
42696,9.595
42697,9.595
42698,9.627
42699,9.627
42700,9.632
42701,9.643
42702,9.643
42703,9.665
42704,9.686
42705,9.692
42706,9.719
42707,9.730
42708,9.751
42709,9.800
42710,9.800
42711,9.822
42712,9.865
42713,9.876
42714,9.924
42715,9.951
42716,10.000
42717,10.027
42718,10.070
42719,10.114
42720,10.162
42721,10.195
42722,10.222
42723,10.270
42724,10.297
42725,10.346
42726,10.346
42727,10.373
42728,10.362
42729,10.395
42730,10.395
42731,10.416
42732,10.395
42733,10.384
42734,10.384
42735,10.357
42736,10.319
42737,10.308
42738,10.308
42739,10.259
42740,10.211
42741,10.184
42742,10.103
42743,10.049
42744,9.978
42745,9.924
42746,9.854
42747,9.811
42748,9.762
42749,9.697
42750,9.665
42751,9.616
42752,9.605
42753,9.568
42754,9.541
42755,9.508
42756,9.492
42757,9.492
42758,9.470
42759,9.459
42760,9.459
42761,9.443
42762,9.443
42763,9.449
42764,9.443
42765,9.432
42766,9.443
42767,9.432
42768,9.470
42769,9.432
42770,9.432
42771,9.432
42772,9.427
42773,9.432
42774,9.427
42775,9.427
42776,9.427
42777,9.416
42778,9.405
42779,9.416
42780,9.395
42781,9.384
42782,9.384
42783,9.384
42784,9.416
42785,9.373
42786,9.373
42787,9.357
42788,9.335
42789,9.335
42790,9.319
42791,9.324
42792,9.324
42793,9.319
42794,9.308
42795,9.281
42796,9.270
42797,9.270
42798,9.270
42799,9.259
42800,9.227
42801,9.227
42802,9.227
42803,9.211
42804,9.227
42805,9.211
42806,9.222
42807,9.222
42808,9.211
42809,9.222
42810,9.200
42811,9.195
42812,9.195
42813,9.195
42814,9.195
42815,9.184
42816,9.173
42817,9.173
42818,9.184
42819,9.173
42820,9.162
42821,9.184
42822,9.162
42823,9.173
42824,9.162
42825,9.162
42826,9.173
42827,9.135
42828,9.173
42829,9.162
42830,9.162
42831,9.162
42832,9.157
42833,9.157
42834,9.162
42835,9.146
42836,9.157
42837,9.162
42838,9.157
42839,9.146
42840,9.157
42841,9.157
42842,9.157
42843,9.103
42844,9.146
42845,9.146
42846,9.146
42847,9.157
42848,9.157
42849,9.146
42850,9.146
42851,9.124
42852,9.135
42853,9.124
42854,9.124
42855,9.124
42856,9.135
42857,9.146
42858,9.146
42859,9.135
42860,9.124
42861,9.135
42862,9.135
42863,9.135
42864,9.135
42865,9.124
42866,9.135
42867,9.114
42868,9.114
42869,9.124
42870,9.124
42871,9.114
42872,9.114
42873,9.124
42874,9.114
42875,9.103
42876,9.114
42877,9.103
42878,9.114
42879,9.114
42880,9.114
42881,9.103
42882,9.114
42883,9.103
42884,9.103
42885,9.114
42886,9.059
42887,9.114
42888,9.103
42889,9.114
42890,9.114
42891,9.114
42892,9.114
42893,9.103
42894,9.114
42895,9.114
42896,9.124
42897,9.114
42898,9.103
42899,9.103
42900,9.103
42901,9.114
42902,9.086
42903,9.103
42904,9.114
42905,9.114
42906,9.114
42907,9.124
42908,9.124
42909,9.124
42910,9.124
42911,9.124
42912,9.114
42913,9.114
42914,9.114
42915,9.114
42916,9.114
42917,9.114
42918,9.114
42919,9.124
42920,9.135
42921,9.124
42922,9.114
42923,9.124
42924,9.114
42925,9.135
42926,9.124
42927,9.124
42928,9.135
42929,9.114
42930,9.146
42931,9.124
42932,9.146
42933,9.146
42934,9.135
42935,9.157
42936,9.146
42937,9.146
42938,9.146
42939,9.157
42940,9.135
42941,9.146
42942,9.162
42943,9.157
42944,9.162
42945,9.114
42946,9.157
42947,9.157
42948,9.162
42949,9.157
42950,9.162
42951,9.162
42952,9.162
42953,9.173
42954,9.184
42955,9.195
42956,9.195
42957,9.200
42958,9.227
42959,9.227
42960,9.238
42961,9.211
42962,9.270
42963,9.281
42964,9.270
42965,9.259
42966,9.238
42967,9.238
42968,9.238
42969,9.238
42970,9.227
42971,9.238
42972,9.222
42973,9.227
42974,9.238
42975,9.238
42976,9.222
42977,9.184
42978,9.173
42979,9.184
42980,9.195
42981,9.162
42982,9.184
42983,9.184
42984,9.184
42985,9.195
42986,9.184
42987,9.222
42988,9.162
42989,9.195
42990,9.173
42991,9.135
42992,9.114
42993,9.184
42994,9.319
42995,9.519
42996,9.854
42997,10.200
42998,10.562
42999,10.665
43000,10.708
43001,10.692
43002,10.686
43003,10.616
43004,10.497
43005,10.038
43006,9.297
43007,8.654
43008,8.654
43009,8.892
43010,9.049
43011,9.076
43012,9.070
43013,9.076
43014,9.124
43015,9.195
43016,9.227
43017,9.259
43018,9.259
43019,9.270
43020,9.292
43021,9.281
43022,9.297
43023,9.308
43024,9.308
43025,9.308
43026,9.335
43027,9.335
43028,9.346
43029,9.346
43030,9.346
43031,9.373
43032,9.373
43033,9.384
43034,9.362
43035,9.384
43036,9.405
43037,9.416
43038,9.427
43039,9.427
43040,9.427
43041,9.427
43042,9.449
43043,9.443
43044,9.459
43045,9.459
43046,9.470
43047,9.530
43048,9.519
43049,9.530
43050,9.541
43051,9.568
43052,9.584
43053,9.595
43054,9.627
43055,9.665
43056,9.692
43057,9.719
43058,9.768
43059,9.811
43060,9.843
43061,9.886
43062,9.935
43063,10.000
43064,10.000
43065,10.038
43066,10.076
43067,10.103
43068,10.124
43069,10.157
43070,10.173
43071,10.195
43072,10.211
43073,10.200
43074,10.211
43075,10.200
43076,10.195
43077,10.184
43078,10.162
43079,10.157
43080,10.135
43081,10.103
43082,10.049
43083,10.011
43084,9.962
43085,9.903
43086,9.843
43087,9.800
43088,9.751
43089,9.686
43090,9.665
43091,9.584
43092,9.541
43093,9.497
43094,9.470
43095,9.443
43096,9.416
43097,9.384
43098,9.357
43099,9.335
43100,9.324
43101,9.319
43102,9.319
43103,9.319
43104,9.281
43105,9.292
43106,9.324
43107,9.281
43108,9.281
43109,9.270
43110,9.281
43111,9.281
43112,9.292
43113,9.270
43114,9.270
43115,9.281
43116,9.249
43117,9.259
43118,9.259
43119,9.259
43120,9.249
43121,9.238
43122,9.222
43123,9.259
43124,9.227
43125,9.227
43126,9.249
43127,9.222
43128,9.222
43129,9.211
43130,9.222
43131,9.200
43132,9.195
43133,9.173
43134,9.173
43135,9.162
43136,9.157
43137,9.146
43138,9.135
43139,9.124
43140,9.135
43141,9.114
43142,9.114
43143,9.103
43144,9.092
43145,9.086
43146,9.092
43147,9.086
43148,9.092
43149,9.038
43150,9.092
43151,9.076
43152,9.070
43153,9.070
43154,9.059
43155,9.049
43156,9.038
43157,9.038
43158,9.059
43159,9.059
43160,9.038
43161,9.038
43162,9.038
43163,9.049
43164,9.038
43165,9.011
43166,9.038
43167,9.027
43168,9.011
43169,9.027
43170,9.027
43171,9.038
43172,9.038
43173,9.027
43174,9.038
43175,9.038
43176,9.038
43177,9.027
43178,9.027
43179,9.027
43180,9.027
43181,9.011
43182,9.022
43183,9.027
43184,9.027
43185,9.027
43186,9.038
43187,9.027
43188,9.038
43189,9.022
43190,9.038
43191,9.038
43192,9.027
43193,9.027
43194,9.038
43195,9.038
43196,9.022
43197,9.027
43198,9.027
43199,9.027
43200,9.038
43201,9.027
43202,9.027
43203,9.027
43204,9.038
43205,9.027
43206,9.027
43207,9.027
43208,9.000
43209,9.038
43210,9.027
43211,9.027
43212,9.038
43213,9.027
43214,9.027
43215,9.038
43216,9.038
43217,9.038
43218,9.038
43219,9.038
43220,9.038
43221,9.038
43222,9.027
43223,9.027
43224,9.011
43225,9.038
43226,9.027
43227,9.027
43228,9.038
43229,9.038
43230,9.027
43231,9.038
43232,9.038
43233,9.049
43234,9.070
43235,9.049
43236,9.049
43237,9.070
43238,9.049
43239,9.049
43240,9.038
43241,9.070
43242,9.070
43243,9.070
43244,9.070
43245,9.059
43246,9.059
43247,9.070
43248,9.070
43249,9.070
43250,9.070
43251,9.076
43252,9.070
43253,9.070
43254,9.076
43255,9.059
43256,9.070
43257,9.070
43258,9.070
43259,9.076
43260,9.076
43261,9.076
43262,9.070
43263,9.076
43264,9.070
43265,9.070
43266,9.086
43267,9.049
43268,9.092
43269,9.092
43270,9.092
43271,9.103
43272,9.086
43273,9.103
43274,9.103
43275,9.103
43276,9.103
43277,9.103
43278,9.092
43279,9.103
43280,9.103
43281,9.114
43282,9.135
43283,9.086
43284,9.124
43285,9.124
43286,9.114
43287,9.114
43288,9.146
43289,9.146
43290,9.135
43291,9.135
43292,9.157
43293,9.162
43294,9.184
43295,9.184
43296,9.184
43297,9.195
43298,9.222
43299,9.200
43300,9.222
43301,9.222
43302,9.227
43303,9.238
43304,9.227
43305,9.238
43306,9.222
43307,9.195
43308,9.184
43309,9.195
43310,9.162
43311,9.200
43312,9.200
43313,9.211
43314,9.222
43315,9.184
43316,9.184
43317,9.162
43318,9.162
43319,9.162
43320,9.173
43321,9.135
43322,9.157
43323,9.157
43324,9.173
43325,9.173
43326,9.135
43327,9.184
43328,9.184
43329,9.157
43330,9.157
43331,9.195
43332,9.281
43333,9.416
43334,9.686
43335,10.000
43336,10.362
43337,10.595
43338,10.676
43339,10.676
43340,10.676
43341,10.627
43342,10.562
43343,10.319
43344,9.708
43345,8.914
43346,8.530
43347,8.654
43348,8.854
43349,9.000
43350,9.049
43351,9.049
43352,9.059
43353,9.076
43354,9.184
43355,9.259
43356,9.270
43357,9.270
43358,9.281
43359,9.292
43360,9.308
43361,9.335
43362,9.335
43363,9.335
43364,9.346
43365,9.346
43366,9.357
43367,9.373
43368,9.373
43369,9.416
43370,9.373
43371,9.395
43372,9.384
43373,9.395
43374,9.427
43375,9.432
43376,9.449
43377,9.449
43378,9.449
43379,9.459
43380,9.470
43381,9.481
43382,9.497
43383,9.497
43384,9.519
43385,9.573
43386,9.573
43387,9.573
43388,9.605
43389,9.616
43390,9.627
43391,9.665
43392,9.708
43393,9.741
43394,9.778
43395,9.800
43396,9.843
43397,9.886
43398,9.924
43399,9.962
43400,10.000
43401,10.049
43402,10.076
43403,10.114
43404,10.146
43405,10.184
43406,10.222
43407,10.259
43408,10.270
43409,10.297
43410,10.308
43411,10.319
43412,10.308
43413,10.319
43414,10.319
43415,10.297
43416,10.292
43417,10.259
43418,10.249
43419,10.200
43420,10.162
43421,10.146
43422,10.086
43423,10.038
43424,9.989
43425,9.946
43426,9.876
43427,9.822
43428,9.800
43429,9.697
43430,9.665
43431,9.627
43432,9.573
43433,9.541
43434,9.497
43435,9.470
43436,9.449
43437,9.427
43438,9.405
43439,9.395
43440,9.384
43441,9.384
43442,9.373
43443,9.346
43444,9.384
43445,9.357
43446,9.362
43447,9.346
43448,9.335
43449,9.335
43450,9.346
43451,9.335
43452,9.346
43453,9.357
43454,9.335
43455,9.346
43456,9.324
43457,9.324
43458,9.335
43459,9.319
43460,9.335
43461,9.319
43462,9.319
43463,9.297
43464,9.292
43465,9.292
43466,9.292
43467,9.270
43468,9.281
43469,9.281
43470,9.259
43471,9.227
43472,9.238
43473,9.227
43474,9.222
43475,9.222
43476,9.200
43477,9.200
43478,9.200
43479,9.195
43480,9.195
43481,9.173
43482,9.162
43483,9.157
43484,9.157
43485,9.157
43486,9.146
43487,9.103
43488,9.124
43489,9.135
43490,9.124
43491,9.124
43492,9.114
43493,9.114
43494,9.135
43495,9.114
43496,9.114
43497,9.114
43498,9.114
43499,9.103
43500,9.103
43501,9.103
43502,9.103
43503,9.076
43504,9.103
43505,9.092
43506,9.086
43507,9.103
43508,9.103
43509,9.086
43510,9.092
43511,9.092
43512,9.092
43513,9.103
43514,9.086
43515,9.092
43516,9.086
43517,9.092
43518,9.086
43519,9.076
43520,9.076
43521,9.076
43522,9.086
43523,9.086
43524,9.092
43525,9.076
43526,9.076
43527,9.086
43528,9.086
43529,9.076
43530,9.070
43531,9.086
43532,9.086
43533,9.086
43534,9.086
43535,9.070
43536,9.076
43537,9.076
43538,9.076
43539,9.086
43540,9.076
43541,9.086
43542,9.086
43543,9.086
43544,9.092
43545,9.086
43546,9.070
43547,9.086
43548,9.092
43549,9.086
43550,9.086
43551,9.103
43552,9.092
43553,9.086
43554,9.086
43555,9.092
43556,9.086
43557,9.092
43558,9.086
43559,9.086
43560,9.092
43561,9.076
43562,9.070
43563,9.086
43564,9.092
43565,9.086
43566,9.086
43567,9.103
43568,9.092
43569,9.086
43570,9.086
43571,9.092
43572,9.092
43573,9.092
43574,9.103
43575,9.103
43576,9.092
43577,9.103
43578,9.086
43579,9.103
43580,9.103
43581,9.124
43582,9.103
43583,9.114
43584,9.114
43585,9.114
43586,9.114
43587,9.114
43588,9.114
43589,9.086
43590,9.103
43591,9.114
43592,9.124
43593,9.114
43594,9.103
43595,9.124
43596,9.135
43597,9.124
43598,9.124
43599,9.124
43600,9.124
43601,9.146
43602,9.135
43603,9.124
43604,9.146
43605,9.103
43606,9.146
43607,9.146
43608,9.146
43609,9.146
43610,9.157
43611,9.146
43612,9.162
43613,9.157
43614,9.146
43615,9.162
43616,9.157
43617,9.162
43618,9.162
43619,9.173
43620,9.173
43621,9.157
43622,9.184
43623,9.184
43624,9.184
43625,9.184
43626,9.195
43627,9.195
43628,9.184
43629,9.200
43630,9.184
43631,9.200
43632,9.200
43633,9.200
43634,9.195
43635,9.222
43636,9.222
43637,9.200
43638,9.222
43639,9.222
43640,9.249
43641,9.259
43642,9.259
43643,9.281
43644,9.292
43645,9.308
43646,9.308
43647,9.281
43648,9.249
43649,9.281
43650,9.281
43651,9.281
43652,9.281
43653,9.292
43654,9.281
43655,9.281
43656,9.281
43657,9.292
43658,9.270
43659,9.259
43660,9.238
43661,9.227
43662,9.238
43663,9.238
43664,9.211
43665,9.227
43666,9.249
