'sample interval','MLII','V1'
34590,-1.110,-0.720
34591,-1.100,-0.730
34592,-1.115,-0.765
34593,-1.150,-0.775
34594,-1.165,-0.790
34595,-1.180,-0.775
34596,-1.180,-0.765
34597,-1.150,-0.745
34598,-1.120,-0.735
34599,-1.125,-0.745
34600,-1.135,-0.755
34601,-1.135,-0.755
34602,-1.135,-0.765
34603,-1.150,-0.770
34604,-1.130,-0.745
34605,-1.095,-0.720
34606,-1.065,-0.700
34607,-1.035,-0.680
34608,-1.025,-0.690
34609,-1.010,-0.705
34610,-1.035,-0.720
34611,-1.055,-0.730
34612,-1.070,-0.745
34613,-1.045,-0.735
34614,-1.000,-0.740
34615,-0.930,-0.725
34616,-0.895,-0.730
34617,-0.890,-0.730
34618,-0.910,-0.735
34619,-0.940,-0.750
34620,-0.970,-0.765
34621,-0.995,-0.770
34622,-0.975,-0.760
34623,-0.960,-0.735
34624,-0.955,-0.735
34625,-0.945,-0.735
34626,-1.005,-0.780
34627,-1.080,-0.795
34628,-1.115,-0.800
34629,-1.160,-0.790
34630,-1.175,-0.785
34631,-1.155,-0.770
34632,-1.145,-0.765
34633,-1.140,-0.770
34634,-1.145,-0.775
34635,-1.145,-0.795
34636,-1.145,-0.780
34637,-1.155,-0.765
34638,-1.155,-0.740
34639,-1.150,-0.715
34640,-1.125,-0.710
34641,-1.115,-0.740
34642,-1.105,-0.840
34643,-1.040,-0.965
34644,-0.855,-1.110
34645,-0.505,-1.245
34646,0.015,-1.360
34647,0.675,-1.445
34648,1.400,-1.535
34649,2.045,-1.615
34650,2.230,-1.635
34651,2.635,-1.540
34652,2.575,-1.375
34653,2.255,-1.185
34654,1.545,-1.030
34655,0.630,-0.945
34656,-0.290,-0.895
34657,-1.190,-0.855
34658,-1.415,-0.800
34659,-1.045,-0.775
34660,-0.805,-0.770
34661,-0.775,-0.785
34662,-0.910,-0.780
34663,-1.040,-0.750
34664,-1.115,-0.730
34665,-1.105,-0.715
34666,-1.080,-0.710
34667,-1.075,-0.720
34668,-1.075,-0.730
34669,-1.095,-0.745
34670,-1.095,-0.745
34671,-1.100,-0.735
34672,-1.065,-0.700
34673,-1.030,-0.665
34674,-1.020,-0.675
34675,-1.025,-0.680
34676,-1.045,-0.700
34677,-1.040,-0.730
34678,-1.035,-0.720
34679,-1.035,-0.735
34680,-1.015,-0.720
34681,-0.995,-0.690
34682,-0.960,-0.675
34683,-0.935,-0.675
34684,-0.930,-0.685
34685,-0.930,-0.700
34686,-0.935,-0.710
34687,-0.930,-0.710
34688,-0.900,-0.680
34689,-0.855,-0.665
34690,-0.830,-0.640
34691,-0.815,-0.645
34692,-0.780,-0.640
34693,-0.745,-0.650
34694,-0.720,-0.640
34695,-0.695,-0.650
34696,-0.665,-0.645
34697,-0.615,-0.635
34698,-0.565,-0.610
34699,-0.530,-0.585
34700,-0.525,-0.575
34701,-0.460,-0.590
34702,-0.420,-0.600
34703,-0.380,-0.615
34704,-0.345,-0.610
34705,-0.305,-0.610
34706,-0.265,-0.590
34707,-0.225,-0.570
34708,-0.210,-0.575
34709,-0.200,-0.580
34710,-0.230,-0.580
34711,-0.245,-0.590
34712,-0.250,-0.595
34713,-0.275,-0.590
34714,-0.295,-0.585
34715,-0.325,-0.585
34716,-0.395,-0.620
34717,-0.465,-0.670
34718,-0.545,-0.695
34719,-0.615,-0.710
34720,-0.690,-0.715
34721,-0.740,-0.710
34722,-0.795,-0.715
34723,-0.835,-0.710
34724,-0.855,-0.705
34725,-0.865,-0.710
34726,-0.915,-0.745
34727,-0.960,-0.765
34728,-0.975,-0.780
34729,-0.985,-0.760
34730,-0.990,-0.750
34731,-0.975,-0.725
34732,-0.970,-0.720
34733,-0.995,-0.730
34734,-1.005,-0.740
34735,-1.015,-0.745
34736,-1.025,-0.755
34737,-1.015,-0.750
34738,-1.020,-0.760
34739,-1.020,-0.755
34740,-1.010,-0.740
34741,-0.990,-0.715
34742,-0.995,-0.735
34743,-1.005,-0.760
34744,-1.020,-0.780
34745,-1.025,-0.775
34746,-1.015,-0.750
34747,-1.000,-0.740
34748,-0.980,-0.725
34749,-0.960,-0.725
34750,-0.965,-0.730
34751,-0.970,-0.760
34752,-0.980,-0.750
34753,-0.995,-0.750
34754,-1.010,-0.735
34755,-0.980,-0.715
34756,-0.970,-0.730
34757,-0.970,-0.725
34758,-0.970,-0.730
34759,-0.980,-0.740
34760,-0.990,-0.745
34761,-1.000,-0.745
34762,-1.010,-0.755
34763,-1.025,-0.740
34764,-1.025,-0.740
34765,-1.025,-0.720
34766,-1.025,-0.710
34767,-1.035,-0.735
34768,-1.040,-0.745
34769,-1.045,-0.765
34770,-1.055,-0.785
34771,-1.045,-0.795
34772,-1.060,-0.775
34773,-1.055,-0.750
34774,-1.060,-0.780
34775,-1.075,-0.785
34776,-1.080,-0.780
34777,-1.080,-0.775
34778,-1.080,-0.765
34779,-1.090,-0.760
34780,-1.085,-0.750
34781,-1.080,-0.730
34782,-1.055,-0.720
34783,-1.045,-0.730
34784,-1.055,-0.760
34785,-1.075,-0.770
34786,-1.110,-0.775
34787,-1.125,-0.750
34788,-1.100,-0.750
34789,-1.085,-0.750
34790,-1.050,-0.740
34791,-1.045,-0.730
34792,-1.055,-0.745
34793,-1.075,-0.740
34794,-1.095,-0.740
34795,-1.075,-0.745
34796,-1.055,-0.715
34797,-1.025,-0.685
34798,-1.000,-0.675
34799,-0.975,-0.680
34800,-0.980,-0.700
34801,-0.965,-0.740
34802,-0.970,-0.735
34803,-0.965,-0.735
34804,-0.940,-0.725
34805,-0.920,-0.740
34806,-0.905,-0.735
34807,-0.855,-0.750
34808,-0.870,-0.750
34809,-0.900,-0.760
34810,-0.910,-0.760
34811,-0.920,-0.765
34812,-0.955,-0.750
34813,-0.955,-0.740
34814,-0.975,-0.745
34815,-0.975,-0.750
34816,-1.005,-0.740
34817,-1.055,-0.735
34818,-1.100,-0.725
34819,-1.130,-0.725
34820,-1.150,-0.755
34821,-1.160,-0.760
34822,-1.100,-0.770
34823,-1.010,-0.735
34824,-0.950,-0.745
34825,-0.940,-0.750
34826,-0.975,-0.790
34827,-0.995,-0.765
34828,-1.020,-0.740
34829,-1.035,-0.705
34830,-1.040,-0.690
34831,-1.035,-0.705
34832,-1.000,-0.765
34833,-0.905,-0.905
34834,-0.745,-1.060
34835,-0.410,-1.200
34836,0.100,-1.330
34837,0.760,-1.435
34838,1.480,-1.510
34839,2.120,-1.520
34840,2.515,-1.405
34841,2.620,-1.215
34842,2.365,-1.030
34843,1.720,-0.905
34844,0.805,-0.845
34845,-0.115,-0.860
34846,-1.035,-0.850
34847,-1.530,-0.815
34848,-1.195,-0.750
34849,-0.780,-0.720
34850,-0.680,-0.710
34851,-0.695,-0.720
34852,-0.885,-0.725
34853,-1.035,-0.735
34854,-1.090,-0.745
34855,-1.080,-0.735
34856,-1.045,-0.710
34857,-1.025,-0.680
34858,-1.035,-0.670
34859,-1.035,-0.675
34860,-1.050,-0.705
34861,-1.060,-0.705
34862,-1.070,-0.680
34863,-1.070,-0.675
34864,-1.065,-0.665
34865,-1.040,-0.675
34866,-1.010,-0.685
34867,-1.010,-0.685
34868,-1.015,-0.695
34869,-1.015,-0.685
34870,-1.000,-0.675
34871,-0.995,-0.675
34872,-0.965,-0.670
34873,-0.945,-0.660
34874,-0.935,-0.645
34875,-0.935,-0.660
34876,-0.940,-0.660
34877,-0.935,-0.675
34878,-0.940,-0.685
34879,-0.905,-0.660
34880,-0.865,-0.650
34881,-0.840,-0.630
34882,-0.810,-0.625
34883,-0.795,-0.630
34884,-0.790,-0.630
34885,-0.780,-0.635
34886,-0.755,-0.640
34887,-0.740,-0.630
34888,-0.670,-0.615
34889,-0.630,-0.565
34890,-0.585,-0.545
34891,-0.525,-0.535
34892,-0.490,-0.580
34893,-0.455,-0.595
34894,-0.420,-0.595
34895,-0.395,-0.585
34896,-0.375,-0.570
34897,-0.340,-0.550
34898,-0.310,-0.535
34899,-0.285,-0.535
34900,-0.290,-0.540
34901,-0.270,-0.550
34902,-0.280,-0.560
34903,-0.275,-0.565
34904,-0.290,-0.580
34905,-0.295,-0.575
34906,-0.330,-0.560
34907,-0.380,-0.570
34908,-0.455,-0.565
34909,-0.550,-0.590
34910,-0.630,-0.630
34911,-0.705,-0.645
34912,-0.770,-0.645
34913,-0.820,-0.645
34914,-0.855,-0.655
34915,-0.880,-0.645
34916,-0.920,-0.640
34917,-0.970,-0.650
34918,-1.025,-0.670
34919,-1.080,-0.680
34920,-1.100,-0.690
34921,-1.120,-0.680
34922,-1.125,-0.670
34923,-1.140,-0.675
34924,-1.120,-0.675
34925,-1.110,-0.675
34926,-1.100,-0.655
34927,-1.110,-0.675
34928,-1.115,-0.680
34929,-1.140,-0.665
34930,-1.145,-0.650
34931,-1.135,-0.630
34932,-1.100,-0.620
34933,-1.105,-0.640
34934,-1.135,-0.645
34935,-1.155,-0.655
34936,-1.160,-0.665
34937,-1.155,-0.645
34938,-1.125,-0.625
34939,-1.110,-0.620
34940,-1.100,-0.595
34941,-1.095,-0.610
34942,-1.115,-0.625
34943,-1.120,-0.640
34944,-1.100,-0.650
34945,-1.100,-0.655
34946,-1.105,-0.645
34947,-1.115,-0.635
34948,-1.105,-0.610
34949,-1.115,-0.620
34950,-1.110,-0.625
34951,-1.130,-0.645
34952,-1.155,-0.660
34953,-1.170,-0.685
34954,-1.185,-0.660
34955,-1.180,-0.625
34956,-1.175,-0.605
34957,-1.170,-0.615
34958,-1.160,-0.650
34959,-1.160,-0.675
34960,-1.180,-0.690
34961,-1.185,-0.685
34962,-1.185,-0.675
34963,-1.205,-0.665
34964,-1.195,-0.670
34965,-1.180,-0.655
34966,-1.190,-0.635
34967,-1.185,-0.640
34968,-1.210,-0.645
34969,-1.225,-0.650
34970,-1.225,-0.665
34971,-1.245,-0.655
34972,-1.235,-0.630
34973,-1.230,-0.620
34974,-1.225,-0.605
34975,-1.225,-0.615
34976,-1.230,-0.645
34977,-1.250,-0.675
34978,-1.280,-0.670
34979,-1.280,-0.670
34980,-1.260,-0.645
34981,-1.225,-0.640
34982,-1.180,-0.630
34983,-1.190,-0.595
34984,-1.185,-0.585
34985,-1.170,-0.595
34986,-1.165,-0.600
34987,-1.170,-0.600
34988,-1.175,-0.585
34989,-1.165,-0.565
34990,-1.125,-0.570
34991,-1.105,-0.605
34992,-1.115,-0.630
34993,-1.110,-0.635
34994,-1.100,-0.630
34995,-1.090,-0.635
34996,-1.080,-0.640
34997,-1.060,-0.630
34998,-1.060,-0.630
34999,-1.080,-0.605
35000,-1.090,-0.600
35001,-1.095,-0.625
35002,-1.110,-0.630
35003,-1.115,-0.625
35004,-1.125,-0.625
35005,-1.135,-0.620
35006,-1.170,-0.630
35007,-1.195,-0.625
35008,-1.250,-0.655
35009,-1.295,-0.650
35010,-1.330,-0.655
35011,-1.345,-0.650
35012,-1.340,-0.615
35013,-1.320,-0.605
35014,-1.315,-0.605
35015,-1.285,-0.605
35016,-1.260,-0.595
35017,-1.270,-0.595
35018,-1.285,-0.590
35019,-1.305,-0.600
35020,-1.320,-0.645
35021,-1.290,-0.705
35022,-1.175,-0.800
35023,-0.965,-0.900
35024,-0.605,-0.995
35025,-0.470,-1.025
35026,0.470,-1.195
35027,1.110,-1.290
35028,1.755,-1.340
35029,2.225,-1.310
35030,2.440,-1.175
35031,2.345,-0.975
35032,1.870,-0.810
35033,0.950,-0.740
35034,0.030,-0.730
35035,-0.895,-0.725
35036,-1.760,-0.695
35037,-1.560,-0.655
35038,-1.160,-0.605
35039,-0.970,-0.580
35040,-1.010,-0.580
35041,-1.120,-0.585
35042,-1.220,-0.570
35043,-1.300,-0.590
35044,-1.320,-0.600
35045,-1.325,-0.590
35046,-1.315,-0.580
35047,-1.310,-0.555
35048,-1.295,-0.540
35049,-1.285,-0.525
35050,-1.290,-0.520
35051,-1.260,-0.540
35052,-1.255,-0.585
35053,-1.270,-0.595
35054,-1.270,-0.585
35055,-1.235,-0.560
35056,-1.220,-0.545
35057,-1.190,-0.520
35058,-1.190,-0.525
35059,-1.195,-0.525
35060,-1.225,-0.545
35061,-1.220,-0.560
35062,-1.205,-0.550
35063,-1.185,-0.535
35064,-1.150,-0.510
35065,-1.115,-0.505
35066,-1.100,-0.515
35067,-1.100,-0.530
35068,-1.100,-0.540
35069,-1.105,-0.530
35070,-1.085,-0.515
35071,-1.055,-0.515
35072,-1.035,-0.515
35073,-0.985,-0.515
35074,-0.930,-0.485
35075,-0.910,-0.480
35076,-0.855,-0.465
35077,-0.835,-0.465
35078,-0.795,-0.480
35079,-0.765,-0.490
35080,-0.715,-0.480
35081,-0.665,-0.450
35082,-0.590,-0.400
35083,-0.550,-0.420
35084,-0.540,-0.450
35085,-0.535,-0.485
35086,-0.545,-0.480
35087,-0.550,-0.455
35088,-0.565,-0.430
35089,-0.565,-0.390
35090,-0.570,-0.395
35091,-0.590,-0.430
35092,-0.620,-0.450
35093,-0.690,-0.475
35094,-0.765,-0.500
35095,-0.840,-0.500
35096,-0.900,-0.485
35097,-0.950,-0.465
35098,-0.980,-0.440
35099,-1.025,-0.455
35100,-1.045,-0.465
35101,-1.165,-0.535
35102,-1.225,-0.565
35103,-1.270,-0.550
35104,-1.285,-0.545
35105,-1.300,-0.500
35106,-1.305,-0.495
35107,-1.300,-0.500
35108,-1.305,-0.530
35109,-1.320,-0.535
35110,-1.335,-0.515
35111,-1.340,-0.520
35112,-1.350,-0.535
35113,-1.355,-0.550
35114,-1.340,-0.550
35115,-1.340,-0.515
35116,-1.340,-0.500
35117,-1.335,-0.535
35118,-1.330,-0.550
35119,-1.345,-0.570
35120,-1.350,-0.555
35121,-1.370,-0.530
35122,-1.360,-0.495
35123,-1.340,-0.495
35124,-1.310,-0.520
35125,-1.300,-0.535
35126,-1.315,-0.560
35127,-1.340,-0.550
35128,-1.350,-0.540
35129,-1.355,-0.530
35130,-1.340,-0.520
35131,-1.320,-0.510
35132,-1.290,-0.500
35133,-1.315,-0.490
35134,-1.330,-0.515
35135,-1.350,-0.540
35136,-1.355,-0.555
35137,-1.365,-0.565
35138,-1.340,-0.540
35139,-1.340,-0.520
35140,-1.335,-0.510
35141,-1.330,-0.535
35142,-1.340,-0.520
35143,-1.355,-0.570
35144,-1.370,-0.575
35145,-1.390,-0.585
35146,-1.400,-0.565
35147,-1.400,-0.560
35148,-1.390,-0.560
35149,-1.370,-0.555
35150,-1.370,-0.575
35151,-1.395,-0.590
35152,-1.400,-0.610
35153,-1.395,-0.625
35154,-1.395,-0.645
35155,-1.390,-0.635
35156,-1.375,-0.610
35157,-1.360,-0.575
35158,-1.355,-0.595
35159,-1.365,-0.625
35160,-1.370,-0.655
35161,-1.375,-0.665
35162,-1.380,-0.680
35163,-1.385,-0.640
35164,-1.385,-0.635
35165,-1.385,-0.630
35166,-1.390,-0.635
35167,-1.395,-0.635
35168,-1.390,-0.645
35169,-1.380,-0.655
35170,-1.400,-0.650
35171,-1.405,-0.650
35172,-1.375,-0.645
35173,-1.320,-0.615
35174,-1.265,-0.590
35175,-1.255,-0.585
35176,-1.250,-0.610
35177,-1.270,-0.630
35178,-1.290,-0.640
35179,-1.310,-0.630
35180,-1.290,-0.630
35181,-1.260,-0.620
35182,-1.225,-0.600
35183,-1.200,-0.625
35184,-1.200,-0.640
35185,-1.220,-0.680
35186,-1.220,-0.695
35187,-1.215,-0.700
35188,-1.225,-0.665
35189,-1.225,-0.655
35190,-1.240,-0.645
35191,-1.260,-0.665
35192,-1.270,-0.675
35193,-1.305,-0.685
35194,-1.325,-0.690
35195,-1.350,-0.695
35196,-1.385,-0.695
35197,-1.395,-0.695
35198,-1.410,-0.680
35199,-1.410,-0.660
35200,-1.415,-0.655
35201,-1.405,-0.695
35202,-1.420,-0.725
35203,-1.425,-0.740
35204,-1.425,-0.740
35205,-1.415,-0.705
35206,-1.395,-0.665
35207,-1.380,-0.655
35208,-1.375,-0.660
35209,-1.370,-0.710
35210,-1.330,-0.810
35211,-1.215,-0.930
35212,-0.970,-1.065
35213,-0.530,-1.180
35214,0.075,-1.285
35215,0.765,-1.365
35216,1.455,-1.440
35217,2.000,-1.405
35218,2.275,-1.285
35219,2.130,-1.105
35220,1.480,-0.970
35221,0.570,-0.910
35222,-0.355,-0.910
35223,-1.275,-0.900
35224,-1.860,-0.850
35225,-1.880,-0.840
35226,-1.250,-0.760
35227,-1.065,-0.770
35228,-1.105,-0.750
35229,-1.245,-0.750
35230,-1.345,-0.715
35231,-1.390,-0.710
35232,-1.350,-0.695
35233,-1.345,-0.715
35234,-1.340,-0.745
35235,-1.360,-0.770
35236,-1.350,-0.770
35237,-1.370,-0.745
35238,-1.380,-0.730
35239,-1.365,-0.715
35240,-1.335,-0.720
35241,-1.300,-0.720
35242,-1.290,-0.740
35243,-1.290,-0.740
35244,-1.290,-0.740
35245,-1.310,-0.730
35246,-1.315,-0.745
35247,-1.265,-0.730
35248,-1.230,-0.715
35249,-1.220,-0.690
35250,-1.215,-0.695
35251,-1.220,-0.720
35252,-1.225,-0.740
35253,-1.215,-0.745
35254,-1.195,-0.725
35255,-1.180,-0.700
35256,-1.155,-0.690
35257,-1.110,-0.700
35258,-1.080,-0.705
35259,-1.060,-0.710
35260,-1.050,-0.720
35261,-1.015,-0.710
35262,-0.995,-0.695
35263,-0.960,-0.680
35264,-0.905,-0.670
35265,-0.865,-0.655
35266,-0.830,-0.685
35267,-0.795,-0.695
35268,-0.765,-0.705
35269,-0.725,-0.695
35270,-0.700,-0.690
35271,-0.690,-0.690
35272,-0.660,-0.660
35273,-0.615,-0.635
35274,-0.545,-0.630
35275,-0.530,-0.635
35276,-0.520,-0.665
35277,-0.525,-0.680
35278,-0.540,-0.685
35279,-0.570,-0.660
35280,-0.615,-0.675
35281,-0.635,-0.670
35282,-0.655,-0.665
35283,-0.680,-0.675
35284,-0.705,-0.715
35285,-0.755,-0.765
35286,-0.825,-0.795
35287,-0.905,-0.800
35288,-0.985,-0.805
35289,-1.020,-0.790
35290,-1.080,-0.780
35291,-1.115,-0.790
35292,-1.150,-0.805
35293,-1.185,-0.835
35294,-1.215,-0.880
35295,-1.225,-0.875
35296,-1.245,-0.865
35297,-1.240,-0.835
35298,-1.250,-0.810
35299,-1.235,-0.810
35300,-1.230,-0.820
35301,-1.245,-0.845
35302,-1.275,-0.865
35303,-1.285,-0.865
35304,-1.305,-0.895
35305,-1.295,-0.875
35306,-1.275,-0.860
35307,-1.225,-0.825
35308,-1.225,-0.820
35309,-1.220,-0.835
35310,-1.245,-0.865
35311,-1.260,-0.880
35312,-1.270,-0.880
35313,-1.260,-0.870
35314,-1.230,-0.855
35315,-1.220,-0.835
35316,-1.195,-0.845
35317,-1.195,-0.855
35318,-1.205,-0.865
35319,-1.215,-0.860
35320,-1.225,-0.850
35321,-1.215,-0.845
35322,-1.215,-0.850
35323,-1.200,-0.855
35324,-1.210,-0.830
35325,-1.200,-0.835
35326,-1.205,-0.845
35327,-1.210,-0.845
35328,-1.215,-0.860
35329,-1.215,-0.870
35330,-1.215,-0.845
35331,-1.215,-0.845
35332,-1.205,-0.840
35333,-1.210,-0.840
35334,-1.220,-0.850
35335,-1.230,-0.865
35336,-1.235,-0.875
35337,-1.240,-0.870
35338,-1.245,-0.870
35339,-1.230,-0.850
35340,-1.215,-0.865
35341,-1.195,-0.875
35342,-1.195,-0.870
35343,-1.205,-0.885
35344,-1.230,-0.895
35345,-1.245,-0.890
35346,-1.255,-0.875
35347,-1.250,-0.855
35348,-1.240,-0.835
35349,-1.220,-0.850
35350,-1.215,-0.860
35351,-1.220,-0.880
35352,-1.230,-0.895
35353,-1.230,-0.885
35354,-1.245,-0.880
35355,-1.230,-0.860
35356,-1.235,-0.855
35357,-1.230,-0.855
35358,-1.225,-0.865
35359,-1.225,-0.875
35360,-1.225,-0.880
35361,-1.230,-0.890
35362,-1.210,-0.905
35363,-1.205,-0.895
35364,-1.200,-0.860
35365,-1.190,-0.840
35366,-1.185,-0.835
35367,-1.170,-0.840
35368,-1.145,-0.855
35369,-1.120,-0.860
35370,-1.115,-0.845
35371,-1.105,-0.830
35372,-1.100,-0.800
35373,-1.085,-0.800
35374,-1.065,-0.815
35375,-1.055,-0.820
35376,-1.060,-0.880
35377,-1.050,-0.895
35378,-1.035,-0.900
35379,-1.025,-0.900
35380,-1.035,-0.895
35381,-1.030,-0.875
35382,-1.055,-0.845
35383,-1.055,-0.830
35384,-1.045,-0.845
35385,-1.035,-0.880
35386,-1.050,-0.920
35387,-1.080,-0.935
35388,-1.120,-0.900
35389,-1.155,-0.870
35390,-1.175,-0.845
35391,-1.175,-0.860
35392,-1.200,-0.895
35393,-1.235,-0.920
35394,-1.250,-0.940
35395,-1.265,-0.925
35396,-1.260,-0.905
35397,-1.230,-0.895
35398,-1.205,-0.885
35399,-1.190,-0.865
35400,-1.185,-0.870
35401,-1.205,-0.855
35402,-1.230,-0.865
35403,-1.250,-0.865
35404,-1.245,-0.880
35405,-1.210,-0.910
35406,-1.150,-0.960
35407,-1.020,-1.050
35408,-0.785,-1.200
35409,-0.395,-1.355
35410,0.140,-1.485
35411,0.765,-1.590
35412,1.435,-1.645
35413,2.040,-1.620
35414,2.390,-1.510
35415,2.435,-1.320
35416,2.085,-1.150
35417,1.210,-1.070
35418,0.290,-1.050
35419,-0.635,-1.050
35420,-1.555,-1.010
35421,-1.610,-0.960
35422,-1.150,-0.920
35423,-0.830,-0.905
35424,-0.780,-0.880
35425,-0.805,-0.875
35426,-1.080,-0.900
35427,-1.195,-0.895
35428,-1.225,-0.905
35429,-1.215,-0.900
35430,-1.180,-0.885
35431,-1.165,-0.860
35432,-1.150,-0.840
35433,-1.155,-0.845
35434,-1.160,-0.870
35435,-1.160,-0.870
35436,-1.170,-0.870
35437,-1.170,-0.885
35438,-1.150,-0.870
35439,-1.120,-0.875
35440,-1.110,-0.885
35441,-1.095,-0.880
35442,-1.085,-0.865
35443,-1.095,-0.870
35444,-1.095,-0.865
35445,-1.080,-0.870
35446,-1.065,-0.875
35447,-1.055,-0.855
35448,-1.050,-0.830
35449,-1.020,-0.810
35450,-1.010,-0.820
35451,-1.030,-0.825
35452,-1.015,-0.835
35453,-1.005,-0.835
35454,-0.980,-0.835
35455,-0.935,-0.825
35456,-0.900,-0.815
35457,-0.850,-0.805
35458,-0.820,-0.805
35459,-0.800,-0.800
35460,-0.780,-0.810
35461,-0.755,-0.805
35462,-0.730,-0.795
35463,-0.690,-0.775
35464,-0.640,-0.755
35465,-0.580,-0.745
35466,-0.555,-0.750
35467,-0.505,-0.755
35468,-0.460,-0.750
35469,-0.425,-0.750
35470,-0.410,-0.750
35471,-0.390,-0.760
35472,-0.375,-0.755
35473,-0.385,-0.730
35474,-0.350,-0.730
35475,-0.355,-0.735
35476,-0.375,-0.760
35477,-0.420,-0.770
35478,-0.450,-0.790
35479,-0.495,-0.795
35480,-0.545,-0.815
35481,-0.610,-0.830
35482,-0.645,-0.825
35483,-0.710,-0.845
35484,-0.780,-0.855
35485,-0.845,-0.880
35486,-0.905,-0.880
35487,-0.940,-0.900
35488,-0.990,-0.900
35489,-1.005,-0.895
35490,-1.020,-0.885
35491,-1.035,-0.895
35492,-1.045,-0.905
35493,-1.055,-0.915
35494,-1.085,-0.930
35495,-1.115,-0.945
35496,-1.125,-0.935
35497,-1.115,-0.930
35498,-1.100,-0.915
35499,-1.095,-0.910
35500,-1.095,-0.915
35501,-1.105,-0.905
35502,-1.090,-0.920
35503,-1.090,-0.935
35504,-1.105,-0.950
35505,-1.100,-0.945
35506,-1.085,-0.915
35507,-1.065,-0.880
35508,-1.035,-0.880
35509,-1.040,-0.885
35510,-1.035,-0.910
35511,-1.065,-0.925
35512,-1.090,-0.930
35513,-1.070,-0.905
35514,-1.045,-0.895
35515,-1.035,-0.875
35516,-1.025,-0.870
35517,-1.045,-0.875
35518,-1.055,-0.890
35519,-1.060,-0.915
35520,-1.060,-0.920
35521,-1.060,-0.925
35522,-1.055,-0.900
35523,-1.055,-0.905
35524,-1.045,-0.895
35525,-1.040,-0.905
35526,-1.070,-0.910
35527,-1.090,-0.930
35528,-1.100,-0.940
35529,-1.120,-0.950
35530,-1.120,-0.925
35531,-1.085,-0.905
35532,-1.065,-0.910
35533,-1.070,-0.900
35534,-1.090,-0.900
35535,-1.105,-0.915
35536,-1.125,-0.915
35537,-1.135,-0.925
35538,-1.150,-0.920
35539,-1.125,-0.910
35540,-1.090,-0.885
35541,-1.060,-0.885
35542,-1.060,-0.915
35543,-1.070,-0.940
35544,-1.100,-0.955
35545,-1.140,-0.950
35546,-1.125,-0.945
35547,-1.125,-0.920
35548,-1.115,-0.900
35549,-1.110,-0.885
35550,-1.095,-0.895
35551,-1.110,-0.915
35552,-1.125,-0.935
35553,-1.120,-0.930
35554,-1.120,-0.905
35555,-1.110,-0.875
35556,-1.080,-0.855
35557,-1.055,-0.830
35558,-1.015,-0.850
35559,-1.005,-0.860
35560,-1.000,-0.860
35561,-1.005,-0.865
35562,-1.025,-0.865
35563,-1.035,-0.890
35564,-1.005,-0.895
35565,-0.995,-0.870
35566,-0.955,-0.870
35567,-0.930,-0.890
35568,-0.915,-0.920
35569,-0.925,-0.935
35570,-0.930,-0.925
35571,-0.960,-0.915
35572,-0.985,-0.880
35573,-0.980,-0.850
35574,-0.970,-0.845
35575,-0.965,-0.860
35576,-0.960,-0.920
35577,-0.985,-0.945
35578,-1.035,-0.950
35579,-1.075,-0.940
35580,-1.130,-0.920
35581,-1.140,-0.895
35582,-1.155,-0.890
35583,-1.155,-0.900
35584,-1.155,-0.910
35585,-1.165,-0.940
35586,-1.155,-0.935
35587,-1.155,-0.940
35588,-1.150,-0.945
35589,-1.150,-0.915
35590,-1.140,-0.875
35591,-1.140,-0.860
35592,-1.145,-0.885
35593,-1.115,-0.955
35594,-1.100,-1.030
35595,-1.005,-1.140
35596,-0.785,-1.240
35597,-0.400,-1.340
35598,0.100,-1.425
35599,0.670,-1.525
35600,0.855,-1.560
35601,1.850,-1.660
35602,2.265,-1.595
35603,2.395,-1.440
35604,2.240,-1.255
35605,1.670,-1.115
35606,0.750,-1.050
35607,-0.175,-1.020
35608,-1.095,-0.995
35609,-1.520,-0.965
35610,-1.245,-0.930
35611,-0.920,-0.930
35612,-0.775,-0.895
35613,-0.850,-0.930
35614,-0.980,-0.925
35615,-1.055,-0.910
35616,-1.090,-0.905
35617,-1.095,-0.895
35618,-1.110,-0.880
35619,-1.145,-0.895
35620,-1.130,-0.900
35621,-1.140,-0.895
35622,-1.125,-0.870
35623,-1.125,-0.845
35624,-1.095,-0.830
35625,-1.085,-0.840
35626,-1.070,-0.860
35627,-1.075,-0.880
35628,-1.075,-0.860
35629,-1.080,-0.850
35630,-1.065,-0.865
35631,-1.050,-0.850
35632,-1.040,-0.865
35633,-1.025,-0.875
35634,-1.015,-0.875
35635,-1.000,-0.865
35636,-0.995,-0.875
35637,-0.995,-0.870
35638,-0.980,-0.860
35639,-0.965,-0.840
35640,-0.945,-0.830
35641,-0.885,-0.800
35642,-0.885,-0.815
35643,-0.875,-0.820
35644,-0.880,-0.850
35645,-0.860,-0.850
35646,-0.835,-0.845
35647,-0.785,-0.820
35648,-0.720,-0.795
35649,-0.680,-0.775
35650,-0.665,-0.770
35651,-0.640,-0.800
35652,-0.640,-0.810
35653,-0.610,-0.805
35654,-0.555,-0.790
35655,-0.515,-0.765
35656,-0.465,-0.730
35657,-0.420,-0.720
35658,-0.410,-0.720
35659,-0.405,-0.725
35660,-0.400,-0.735
35661,-0.395,-0.745
35662,-0.390,-0.775
35663,-0.375,-0.760
35664,-0.380,-0.745
35665,-0.395,-0.745
35666,-0.405,-0.750
35667,-0.440,-0.770
35668,-0.495,-0.800
35669,-0.555,-0.825
