'sample interval','MLII','V2'
47301,4.735,5.050
47302,4.750,5.045
47303,4.755,5.055
47304,4.755,5.040
47305,4.745,5.050
47306,4.730,5.065
47307,4.670,5.055
47308,4.570,5.025
47309,4.545,5.000
47310,4.645,5.045
47311,4.785,5.095
47312,5.110,5.175
47313,5.650,5.390
47314,6.270,5.705
47315,6.770,6.045
47316,7.095,6.335
47317,7.045,6.430
47318,6.545,6.220
47319,5.685,5.650
47320,4.975,5.030
47321,4.670,4.680
47322,4.625,4.660
47323,4.700,4.785
47324,4.820,4.935
47325,4.855,4.980
47326,4.815,5.090
47327,4.800,5.100
47328,4.795,5.080
47329,4.785,5.060
47330,4.765,5.070
47331,4.775,5.085
47332,4.755,5.075
47333,4.730,5.070
47334,4.720,5.065
47335,4.720,5.080
47336,4.730,5.075
47337,4.730,5.070
47338,4.720,5.060
47339,4.715,5.080
47340,4.725,5.090
47341,4.720,5.080
47342,4.705,5.075
47343,4.705,5.085
47344,4.730,5.095
47345,4.730,5.080
47346,4.725,5.070
47347,4.725,5.090
47348,4.730,5.100
47349,4.735,5.105
47350,4.730,5.100
47351,4.730,5.090
47352,4.740,5.115
47353,4.750,5.105
47354,4.745,5.100
47355,4.760,5.115
47356,4.785,5.125
47357,4.800,5.135
47358,4.800,5.130
47359,4.795,5.130
47360,4.810,5.150
47361,4.845,5.165
47362,4.855,5.165
47363,4.865,5.175
47364,4.900,5.195
47365,4.935,5.215
47366,4.955,5.225
47367,4.965,5.220
47368,5.005,5.250
47369,5.045,5.285
47370,5.075,5.305
47371,5.095,5.295
47372,5.120,5.320
47373,5.155,5.345
47374,5.175,5.355
47375,5.185,5.355
47376,5.215,5.380
47377,5.235,5.400
47378,5.270,5.405
47379,5.260,5.395
47380,5.270,5.405
47381,5.295,5.425
47382,5.310,5.430
47383,5.305,5.430
47384,5.295,5.425
47385,5.295,5.435
47386,5.285,5.430
47387,5.255,5.405
47388,5.220,5.390
47389,5.195,5.390
47390,5.165,5.370
47391,5.135,5.335
47392,5.080,5.300
47393,5.060,5.290
47394,5.030,5.270
47395,5.000,5.240
47396,4.970,5.215
47397,4.935,5.200
47398,4.930,5.185
47399,4.915,5.165
47400,4.910,5.150
47401,4.885,5.150
47402,4.875,5.155
47403,4.875,5.140
47404,4.880,5.120
47405,4.865,5.120
47406,4.870,5.135
47407,4.880,5.150
47408,4.875,5.120
47409,4.870,5.110
47410,4.885,5.130
47411,4.885,5.135
47412,4.880,5.120
47413,4.870,5.135
47414,4.890,5.140
47415,4.895,5.135
47416,4.890,5.145
47417,4.875,5.130
47418,4.885,5.145
47419,4.905,5.145
47420,4.900,5.150
47421,4.890,5.135
47422,4.895,5.150
47423,4.915,5.160
47424,4.920,5.160
47425,4.930,5.165
47426,4.915,5.175
47427,4.920,5.180
47428,4.915,5.185
47429,4.900,5.160
47430,4.895,5.165
47431,4.900,5.180
47432,4.900,5.175
47433,4.915,5.160
47434,4.905,5.160
47435,4.905,5.185
47436,4.910,5.185
47437,4.900,5.155
47438,4.890,5.150
47439,4.890,5.160
47440,4.885,5.165
47441,4.875,5.150
47442,4.865,5.130
47443,4.865,5.140
47444,4.875,5.140
47445,4.875,5.140
47446,4.840,5.125
47447,4.840,5.130
47448,4.845,5.145
47449,4.850,5.110
47450,4.840,5.100
47451,4.820,5.085
47452,4.835,5.095
47453,4.830,5.105
47454,4.820,5.080
47455,4.800,5.090
47456,4.815,5.105
47457,4.815,5.100
47458,4.805,5.080
47459,4.800,5.075
47460,4.790,5.075
47461,4.795,5.085
47462,4.805,5.075
47463,4.795,5.080
47464,4.800,5.095
47465,4.800,5.090
47466,4.790,5.085
47467,4.785,5.075
47468,4.780,5.085
47469,4.805,5.095
47470,4.805,5.090
47471,4.795,5.070
47472,4.785,5.075
47473,4.805,5.095
47474,4.810,5.095
47475,4.805,5.090
47476,4.810,5.070
47477,4.830,5.090
47478,4.865,5.080
47479,4.875,5.080
47480,4.875,5.085
47481,4.885,5.110
47482,4.910,5.095
47483,4.910,5.095
47484,4.905,5.085
47485,4.895,5.095
47486,4.910,5.100
47487,4.920,5.095
47488,4.895,5.085
47489,4.890,5.090
47490,4.870,5.075
47491,4.845,5.040
47492,4.845,5.025
47493,4.860,5.050
47494,4.880,5.085
47495,4.880,5.105
47496,4.840,5.090
47497,4.820,5.105
47498,4.820,5.115
47499,4.800,5.105
47500,4.790,5.095
47501,4.760,5.085
47502,4.765,5.105
47503,4.755,5.095
47504,4.730,5.065
47505,4.715,5.060
47506,4.740,5.070
47507,4.745,5.080
47508,4.735,5.085
47509,4.715,5.085
47510,4.720,5.080
47511,4.725,5.090
47512,4.720,5.080
47513,4.720,5.075
47514,4.735,5.090
47515,4.750,5.090
47516,4.750,5.095
47517,4.725,5.075
47518,4.710,5.085
47519,4.665,5.095
47520,4.585,5.065
47521,4.580,5.050
47522,4.665,5.110
47523,4.815,5.165
47524,5.160,5.245
47525,5.295,5.280
47526,6.150,5.725
47527,6.645,6.010
47528,6.945,6.295
47529,7.010,6.425
47530,6.660,6.300
47531,5.965,5.890
47532,5.260,5.325
47533,4.810,4.900
47534,4.615,4.735
47535,4.645,4.800
47536,4.765,4.945
47537,4.840,5.085
47538,4.825,5.140
47539,4.795,5.145
47540,4.785,5.135
47541,4.765,5.110
47542,4.750,5.115
47543,4.735,5.125
47544,4.725,5.120
47545,4.720,5.105
47546,4.700,5.100
47547,4.710,5.110
47548,4.715,5.115
47549,4.710,5.120
47550,4.710,5.120
47551,4.690,5.125
47552,4.705,5.130
47553,4.700,5.115
47554,4.685,5.105
47555,4.690,5.115
47556,4.705,5.130
47557,4.715,5.135
47558,4.705,5.115
47559,4.700,5.115
47560,4.710,5.130
47561,4.725,5.130
47562,4.710,5.135
47563,4.710,5.125
47564,4.720,5.145
47565,4.740,5.145
47566,4.730,5.135
47567,4.730,5.125
47568,4.745,5.140
47569,4.770,5.170
47570,4.780,5.170
47571,4.775,5.160
47572,4.785,5.170
47573,4.810,5.195
47574,4.825,5.190
47575,4.830,5.195
47576,4.845,5.205
47577,4.870,5.235
47578,4.890,5.250
47579,4.910,5.250
47580,4.925,5.265
47581,4.970,5.285
47582,4.995,5.305
47583,5.010,5.310
47584,5.030,5.330
47585,5.080,5.355
47586,5.105,5.370
47587,5.120,5.370
47588,5.130,5.370
47589,5.155,5.400
47590,5.195,5.415
47591,5.205,5.420
47592,5.205,5.425
47593,5.230,5.440
47594,5.255,5.450
47595,5.265,5.445
47596,5.260,5.440
47597,5.265,5.465
47598,5.270,5.465
47599,5.265,5.470
47600,5.255,5.460
47601,5.220,5.440
47602,5.215,5.430
47603,5.195,5.415
47604,5.155,5.385
47605,5.120,5.375
47606,5.095,5.360
47607,5.060,5.340
47608,5.030,5.300
47609,4.975,5.275
47610,4.975,5.270
47611,4.960,5.245
47612,4.935,5.225
47613,4.915,5.210
47614,4.910,5.205
47615,4.910,5.200
47616,4.895,5.180
47617,4.875,5.160
47618,4.870,5.165
47619,4.890,5.180
47620,4.880,5.155
47621,4.865,5.160
47622,4.860,5.155
47623,4.855,5.170
47624,4.865,5.150
47625,4.860,5.150
47626,4.860,5.150
47627,4.875,5.160
47628,4.870,5.155
47629,4.860,5.140
47630,4.850,5.140
47631,4.870,5.150
47632,4.885,5.160
47633,4.880,5.155
47634,4.880,5.155
47635,4.880,5.175
47636,4.890,5.180
47637,4.895,5.165
47638,4.885,5.155
47639,4.895,5.175
47640,4.910,5.185
47641,4.905,5.195
47642,4.910,5.180
47643,4.905,5.190
47644,4.910,5.195
47645,4.915,5.195
47646,4.905,5.170
47647,4.910,5.195
47648,4.925,5.200
47649,4.925,5.205
47650,4.920,5.200
47651,4.905,5.195
47652,4.915,5.195
47653,4.915,5.205
47654,4.915,5.185
47655,4.890,5.190
47656,4.910,5.200
47657,4.905,5.190
47658,4.895,5.175
47659,4.885,5.165
47660,4.900,5.170
47661,4.905,5.175
47662,4.890,5.155
47663,4.870,5.160
47664,4.860,5.165
47665,4.870,5.170
47666,4.860,5.150
47667,4.850,5.140
47668,4.855,5.150
47669,4.835,5.155
47670,4.835,5.140
47671,4.820,5.120
47672,4.840,5.125
47673,4.835,5.135
47674,4.830,5.120
47675,4.835,5.110
47676,4.825,5.105
47677,4.830,5.120
47678,4.835,5.120
47679,4.820,5.100
47680,4.810,5.110
47681,4.820,5.115
47682,4.810,5.115
47683,4.815,5.095
47684,4.805,5.095
47685,4.810,5.115
47686,4.815,5.110
47687,4.810,5.100
47688,4.800,5.085
47689,4.800,5.095
47690,4.815,5.100
47691,4.810,5.095
47692,4.800,5.080
47693,4.805,5.100
47694,4.810,5.115
47695,4.810,5.100
47696,4.800,5.080
47697,4.800,5.085
47698,4.825,5.100
47699,4.830,5.090
47700,4.830,5.095
47701,4.830,5.095
47702,4.875,5.110
47703,4.890,5.105
47704,4.895,5.085
47705,4.880,5.080
47706,4.900,5.095
47707,4.925,5.115
47708,4.920,5.100
47709,4.915,5.090
47710,4.915,5.090
47711,4.925,5.100
47712,4.920,5.090
47713,4.910,5.090
47714,4.905,5.105
47715,4.895,5.105
47716,4.870,5.065
47717,4.865,5.050
47718,4.870,5.060
47719,4.880,5.075
47720,4.885,5.085
47721,4.860,5.095
47722,4.840,5.110
47723,4.835,5.130
47724,4.825,5.120
47725,4.820,5.110
47726,4.785,5.100
47727,4.785,5.100
47728,4.770,5.090
47729,4.755,5.080
47730,4.740,5.080
47731,4.745,5.080
47732,4.745,5.090
47733,4.725,5.065
47734,4.720,5.075
47735,4.730,5.085
47736,4.735,5.080
47737,4.725,5.075
47738,4.715,5.070
47739,4.730,5.085
47740,4.745,5.085
47741,4.740,5.075
47742,4.725,5.055
47743,4.725,5.075
47744,4.740,5.080
47745,4.745,5.085
47746,4.730,5.075
47747,4.700,5.085
47748,4.640,5.080
47749,4.555,5.050
47750,4.535,5.030
47751,4.635,5.065
47752,4.760,5.125
47753,5.055,5.185
47754,5.505,5.315
47755,6.035,5.575
47756,6.535,5.885
47757,6.955,6.210
47758,7.115,6.455
47759,7.035,6.525
47760,6.545,6.315
47761,5.815,5.830
47762,5.135,5.230
47763,4.735,4.830
47764,4.620,4.685
47765,4.665,4.750
47766,4.775,4.870
47767,4.850,5.020
47768,4.855,5.130
47769,4.825,5.150
47770,4.795,5.125
47771,4.775,5.105
47772,4.760,5.115
47773,4.755,5.125
47774,4.735,5.105
47775,4.725,5.095
47776,4.685,5.085
47777,4.685,5.105
47778,4.690,5.090
47779,4.675,5.085
47780,4.685,5.085
47781,4.680,5.105
47782,4.700,5.115
47783,4.690,5.100
47784,4.680,5.095
47785,4.670,5.110
47786,4.685,5.105
47787,4.690,5.095
47788,4.680,5.105
47789,4.695,5.110
47790,4.695,5.125
47791,4.695,5.110
47792,4.705,5.105
47793,4.700,5.120
47794,4.715,5.135
47795,4.730,5.125
47796,4.720,5.125
47797,4.730,5.135
47798,4.750,5.165
47799,4.750,5.145
47800,4.755,5.140
47801,4.750,5.150
47802,4.760,5.165
47803,4.780,5.165
47804,4.795,5.170
47805,4.790,5.175
47806,4.820,5.200
47807,4.840,5.190
47808,4.850,5.195
47809,4.865,5.205
47810,4.890,5.230
47811,4.925,5.250
47812,4.940,5.255
47813,4.960,5.270
47814,4.995,5.280
47815,5.030,5.310
47816,5.050,5.310
47817,5.070,5.320
47818,5.120,5.355
47819,5.145,5.375
47820,5.175,5.385
47821,5.190,5.385
47822,5.210,5.400
47823,5.240,5.420
47824,5.260,5.415
47825,5.265,5.420
47826,5.275,5.440
47827,5.295,5.450
47828,5.310,5.455
47829,5.295,5.440
47830,5.285,5.445
47831,5.300,5.455
47832,5.280,5.460
47833,5.255,5.440
47834,5.220,5.425
47835,5.225,5.420
47836,5.210,5.405
47837,5.170,5.380
47838,5.120,5.365
47839,5.100,5.345
47840,5.065,5.320
47841,5.015,5.290
47842,4.990,5.260
47843,4.970,5.245
47844,4.950,5.230
47845,4.915,5.200
47846,4.885,5.175
47847,4.870,5.170
47848,4.865,5.155
47849,4.865,5.150
47850,4.855,5.145
47851,4.835,5.130
47852,4.835,5.135
47853,4.830,5.130
47854,4.825,5.115
47855,4.810,5.115
47856,4.830,5.125
47857,4.845,5.125
47858,4.835,5.100
47859,4.830,5.095
47860,4.835,5.105
47861,4.850,5.115
47862,4.845,5.120
47863,4.830,5.105
47864,4.850,5.105
47865,4.850,5.120
47866,4.855,5.100
47867,4.840,5.100
47868,4.850,5.120
47869,4.870,5.130
47870,4.860,5.130
47871,4.850,5.115
47872,4.860,5.125
47873,4.865,5.130
47874,4.875,5.135
47875,4.870,5.130
47876,4.860,5.125
47877,4.865,5.135
47878,4.880,5.140
47879,4.860,5.140
47880,4.850,5.145
47881,4.855,5.155
47882,4.870,5.145
47883,4.855,5.130
47884,4.850,5.135
47885,4.855,5.145
47886,4.865,5.150
47887,4.840,5.145
47888,4.835,5.120
47889,4.845,5.135
47890,4.855,5.130
47891,4.835,5.120
47892,4.825,5.105
47893,4.820,5.115
47894,4.830,5.125
47895,4.820,5.110
47896,4.810,5.100
47897,4.805,5.110
47898,4.805,5.115
47899,4.800,5.100
47900,4.790,5.095
47901,4.790,5.080
47902,4.795,5.090
47903,4.795,5.100
47904,4.775,5.090
47905,4.770,5.080
47906,4.775,5.080
47907,4.770,5.070
47908,4.765,5.065
47909,4.755,5.060
47910,4.760,5.070
47911,4.770,5.075
47912,4.755,5.060
47913,4.755,5.040
47914,4.765,5.055
47915,4.760,5.055
47916,4.755,5.055
47917,4.740,5.045
47918,4.740,5.055
47919,4.755,5.060
47920,4.740,5.050
47921,4.735,5.030
47922,4.735,5.045
47923,4.740,5.040
47924,4.755,5.045
47925,4.755,5.045
47926,4.735,5.055
47927,4.750,5.060
47928,4.755,5.055
47929,4.750,5.025
47930,4.755,5.030
47931,4.770,5.045
47932,4.790,5.040
47933,4.810,5.025
47934,4.805,5.025
47935,4.830,5.045
47936,4.845,5.060
47937,4.845,5.055
47938,4.845,5.050
47939,4.855,5.060
47940,4.860,5.060
47941,4.850,5.055
47942,4.855,5.045
47943,4.850,5.045
47944,4.865,5.040
47945,4.845,5.035
47946,4.820,5.010
47947,4.800,5.010
47948,4.795,5.005
47949,4.815,5.000
47950,4.810,5.000
47951,4.825,5.035
47952,4.810,5.075
47953,4.790,5.085
47954,4.765,5.055
47955,4.750,5.060
47956,4.745,5.065
47957,4.745,5.050
47958,4.720,5.030
47959,4.715,5.020
47960,4.710,5.030
47961,4.710,5.040
47962,4.700,5.010
47963,4.680,5.015
47964,4.695,5.025
47965,4.700,5.025
47966,4.685,5.015
47967,4.690,5.010
47968,4.685,5.025
47969,4.685,5.040
47970,4.685,5.040
47971,4.685,5.015
47972,4.685,5.015
47973,4.700,5.035
47974,4.700,5.040
47975,4.695,5.040
47976,4.685,5.040
47977,4.680,5.055
47978,4.615,5.040
47979,4.535,5.000
47980,4.515,5.000
47981,4.600,5.040
47982,4.715,5.080
47983,4.970,5.125
47984,5.440,5.275
47985,6.010,5.555
47986,6.515,5.850
47987,6.885,6.160
47988,7.025,6.400
47989,6.875,6.435
47990,6.290,6.145
47991,5.480,5.590
47992,4.880,5.010
47993,4.610,4.690
47994,4.585,4.645
47995,4.615,4.735
47996,4.720,4.870
47997,4.800,5.010
47998,4.790,5.095
47999,4.755,5.080
48000,4.745,5.070
48001,4.730,5.050
48002,4.735,5.065
48003,4.715,5.060
48004,4.675,5.055
48005,4.655,5.045
48006,4.670,5.060
48007,4.675,5.060
48008,4.660,5.050
48009,4.650,5.050
48010,4.665,5.065
48011,4.665,5.060
48012,4.665,5.060
48013,4.650,5.055
48014,4.655,5.080
48015,4.670,5.075
48016,4.670,5.065
48017,4.650,5.055
48018,4.660,5.070
48019,4.665,5.085
48020,4.675,5.085
48021,4.670,5.070
48022,4.670,5.080
48023,4.680,5.090
48024,4.700,5.090
48025,4.695,5.085
48026,4.700,5.095
48027,4.725,5.105
48028,4.730,5.120
48029,4.705,5.100
48030,4.725,5.115
48031,4.750,5.125
48032,4.770,5.150
48033,4.780,5.145
48034,4.780,5.140
48035,4.810,5.165
48036,4.830,5.175
48037,4.845,5.175
48038,4.860,5.175
48039,4.890,5.200
48040,4.935,5.230
48041,4.965,5.235
48042,4.965,5.235
48043,5.005,5.255
48044,5.045,5.280
48045,5.070,5.285
48046,5.085,5.300
48047,5.110,5.320
48048,5.150,5.345
48049,5.165,5.360
48050,5.170,5.365
48051,5.190,5.370
48052,5.225,5.385
48053,5.240,5.390
48054,5.250,5.390
48055,5.245,5.385
48056,5.265,5.400
48057,5.270,5.400
48058,5.260,5.385
48059,5.250,5.380
48060,5.245,5.400
48061,5.235,5.390
48062,5.185,5.365
48063,5.140,5.330
48064,5.125,5.325
48065,5.090,5.305
48066,5.035,5.270
48067,5.000,5.245
48068,4.965,5.225
48069,4.935,5.210
48070,4.910,5.180
48071,4.880,5.145
48072,4.865,5.145
48073,4.865,5.135
48074,4.840,5.125
48075,4.830,5.110
48076,4.815,5.105
48077,4.820,5.100
48078,4.815,5.100
48079,4.810,5.080
48080,4.800,5.085
48081,4.815,5.090
48082,4.815,5.080
48083,4.810,5.070
48084,4.810,5.070
48085,4.820,5.075
48086,4.825,5.090
48087,4.815,5.085
48088,4.815,5.085
48089,4.815,5.095
48090,4.840,5.090
48091,4.845,5.095
48092,4.840,5.085
48093,4.840,5.105
48094,4.850,5.120
48095,4.855,5.120
48096,4.840,5.115
48097,4.850,5.125
48098,4.870,5.130
48099,4.875,5.135
48100,4.860,5.130
48101,4.865,5.140
48102,4.875,5.150
48103,4.885,5.140
48104,4.885,5.135
48105,4.875,5.135
48106,4.880,5.145
48107,4.875,5.160
48108,4.865,5.125
48109,4.860,5.140
48110,4.870,5.145
48111,4.875,5.150
48112,4.870,5.125
48113,4.850,5.120
48114,4.855,5.130
48115,4.865,5.130
48116,4.855,5.115
48117,4.835,5.100
48118,4.830,5.100
48119,4.840,5.110
48120,4.830,5.100
48121,4.820,5.080
48122,4.800,5.080
48123,4.825,5.090
48124,4.815,5.085
48125,4.805,5.080
48126,4.790,5.080
48127,4.795,5.090
48128,4.805,5.090
48129,4.790,5.070
48130,4.785,5.065
48131,4.795,5.065
48132,4.790,5.060
48133,4.785,5.065
48134,4.780,5.065
48135,4.790,5.065
48136,4.800,5.060
48137,4.780,5.040
48138,4.770,5.040
48139,4.775,5.045
48140,4.780,5.060
48141,4.780,5.055
48142,4.770,5.040
48143,4.770,5.050
48144,4.780,5.050
48145,4.770,5.050
48146,4.760,5.030
48147,4.760,5.045
48148,4.775,5.060
48149,4.780,5.055
48150,4.775,5.045
48151,4.750,5.045
48152,4.760,5.055
48153,4.775,5.050
48154,4.770,5.040
48155,4.780,5.045
48156,4.795,5.050
48157,4.815,5.050
48158,4.815,5.040
48159,4.825,5.035
48160,4.845,5.065
48161,4.865,5.080
48162,4.860,5.075
48163,4.860,5.075
48164,4.875,5.075
48165,4.885,5.070
48166,4.870,5.050
48167,4.860,5.055
48168,4.860,5.065
48169,4.880,5.075
48170,4.870,5.045
48171,4.840,5.035
48172,4.820,5.030
48173,4.825,5.010
48174,4.825,5.015
48175,4.815,5.005
48176,4.840,5.050
48177,4.835,5.080
48178,4.815,5.085
48179,4.780,5.065
48180,4.760,5.070
48181,4.755,5.080
48182,4.750,5.060
48183,4.735,5.045
48184,4.715,5.035
48185,4.715,5.040
48186,4.705,5.045
48187,4.695,5.030
48188,4.690,5.025
48189,4.695,5.030
48190,4.705,5.045
48191,4.700,5.045
48192,4.700,5.035
48193,4.700,5.040
48194,4.690,5.045
48195,4.695,5.040
48196,4.685,5.040
48197,4.685,5.045
48198,4.705,5.065
48199,4.705,5.060
48200,4.695,5.055
48201,4.685,5.055
48202,4.700,5.060
48203,4.680,5.055
48204,4.585,5.035
48205,4.505,5.025
48206,4.540,5.025
48207,4.620,5.055
48208,4.815,5.120
48209,5.195,5.235
48210,5.820,5.525
48211,6.425,5.875
48212,6.895,6.230
48213,7.080,6.540
48214,6.985,6.600
48215,6.415,6.290
48216,5.550,5.650
48217,4.880,4.985
48218,4.600,4.650
48219,4.610,4.680
48220,4.680,4.805
48221,4.785,4.955
48222,4.800,5.075
48223,4.770,5.120
48224,4.745,5.095
48225,4.740,5.080
48226,4.720,5.080
48227,4.710,5.090
48228,4.680,5.075
48229,4.670,5.060
48230,4.655,5.070
48231,4.660,5.080
48232,4.665,5.085
48233,4.650,5.080
48234,4.645,5.075
48235,4.650,5.095
48236,4.655,5.100
48237,4.650,5.085
48238,4.645,5.090
48239,4.655,5.100
48240,4.660,5.100
48241,4.660,5.095
48242,4.660,5.090
48243,4.655,5.100
48244,4.670,5.125
48245,4.675,5.115
48246,4.670,5.100
48247,4.665,5.120
48248,4.685,5.125
48249,4.690,5.135
48250,4.695,5.135
48251,4.700,5.145
48252,4.715,5.160
48253,4.730,5.160
48254,4.740,5.145
48255,4.745,5.170
48256,4.780,5.180
48257,4.780,5.200
48258,4.795,5.195
48259,4.810,5.210
48260,4.850,5.230
48261,4.875,5.245
48262,4.905,5.245
48263,4.920,5.265
48264,4.955,5.300
48265,4.995,5.315
48266,5.030,5.325
48267,5.050,5.335
48268,5.075,5.350
48269,5.115,5.385
48270,5.130,5.385
48271,5.150,5.395
48272,5.175,5.425
48273,5.210,5.430
48274,5.215,5.435
48275,5.220,5.425
48276,5.235,5.450
48277,5.255,5.465
48278,5.270,5.475
48279,5.250,5.450
48280,5.235,5.445
48281,5.225,5.455
48282,5.205,5.440
48283,5.170,5.415
48284,5.140,5.400
48285,5.105,5.390
48286,5.075,5.370
48287,5.030,5.345
48288,4.980,5.300
48289,4.970,5.295
48290,4.935,5.280
48291,4.900,5.250
48292,4.875,5.225
48293,4.850,5.215
48294,4.850,5.200
48295,4.830,5.175
48296,4.815,5.150
48297,4.805,5.160
48298,4.810,5.160
48299,4.805,5.155
48300,4.800,5.145
48301,4.780,5.145
48302,4.795,5.145
48303,4.805,5.145
48304,4.795,5.130
48305,4.785,5.130
48306,4.795,5.135
48307,4.810,5.135
48308,4.800,5.125
48309,4.800,5.125
48310,4.810,5.140
48311,4.815,5.150
48312,4.810,5.140
48313,4.805,5.140
48314,4.820,5.160
48315,4.825,5.160
48316,4.830,5.155
48317,4.815,5.155
48318,4.825,5.165
48319,4.840,5.190
48320,4.850,5.170
48321,4.835,5.155
48322,4.830,5.170
48323,4.845,5.195
48324,4.850,5.170
48325,4.850,5.175
48326,4.840,5.185
48327,4.845,5.185
48328,4.850,5.185
48329,4.840,5.175
48330,4.835,5.175
48331,4.840,5.190
48332,4.850,5.190
48333,4.840,5.175
48334,4.825,5.165
48335,4.830,5.175
48336,4.835,5.180
48337,4.845,5.170
48338,4.825,5.155
48339,4.815,5.175
48340,4.815,5.175
48341,4.815,5.165
48342,4.800,5.145
48343,4.790,5.145
48344,4.805,5.145
48345,4.800,5.140
48346,4.775,5.130
48347,4.775,5.140
48348,4.790,5.130
48349,4.780,5.130
48350,4.775,5.115
48351,4.755,5.125
48352,4.760,5.130
48353,4.770,5.120
48354,4.745,5.100
48355,4.745,5.110
48356,4.760,5.095
48357,4.750,5.105
48358,4.745,5.090
48359,4.745,5.085
48360,4.750,5.090
48361,4.750,5.100
48362,4.735,5.090
48363,4.735,5.085
48364,4.735,5.105
48365,4.740,5.105
48366,4.740,5.090
48367,4.730,5.085
48368,4.725,5.100
48369,4.750,5.095
48370,4.740,5.090
48371,4.730,5.075
48372,4.730,5.075
48373,4.740,5.095
48374,4.740,5.095
48375,4.735,5.090
48376,4.735,5.090
48377,4.770,5.095
48378,4.775,5.085
48379,4.790,5.090
48380,4.805,5.095
48381,4.825,5.105
48382,4.835,5.125
48383,4.835,5.110
48384,4.850,5.105
48385,4.870,5.120
48386,4.865,5.125
48387,4.835,5.100
48388,4.845,5.095
48389,4.855,5.105
48390,4.855,5.100
48391,4.845,5.075
48392,4.820,5.060
48393,4.800,5.065
48394,4.810,5.065
48395,4.815,5.070
48396,4.815,5.080
48397,4.805,5.105
48398,4.795,5.120
48399,4.775,5.120
48400,4.765,5.115
48401,4.725,5.120
48402,4.720,5.120
48403,4.710,5.115
48404,4.705,5.095
48405,4.695,5.090
48406,4.690,5.100
48407,4.695,5.095
48408,4.675,5.100
48409,4.670,5.090
48410,4.685,5.100
48411,4.680,5.105
48412,4.675,5.100
48413,4.655,5.100
48414,4.670,5.110
48415,4.685,5.120
48416,4.675,5.110
48417,4.660,5.100
48418,4.680,5.115
48419,4.690,5.125
48420,4.680,5.130
48421,4.615,5.105
48422,4.520,5.085
48423,4.520,5.085
48424,4.605,5.120
48425,4.635,5.135
48426,5.175,5.295
48427,5.780,5.565
48428,6.355,5.915
48429,6.835,6.295
48430,7.055,6.595
48431,6.825,6.555
48432,6.065,6.070
48433,5.175,5.295
48434,4.645,4.765
48435,4.580,4.700
48436,4.640,4.835
48437,4.750,4.980
48438,4.800,5.110
48439,4.770,5.185
48440,4.740,5.165
48441,4.740,5.150
48442,4.725,5.150
48443,4.705,5.150
48444,4.700,5.150
48445,4.685,5.140
48446,4.660,5.140
48447,4.660,5.145
48448,4.660,5.160
48449,4.675,5.145
48450,4.665,5.145
48451,4.655,5.145
48452,4.670,5.160
48453,4.680,5.165
48454,4.670,5.150
48455,4.665,5.150
48456,4.675,5.165
48457,4.685,5.175
48458,4.675,5.160
48459,4.675,5.170
48460,4.690,5.175
48461,4.705,5.185
48462,4.700,5.175
48463,4.695,5.175
48464,4.705,5.195
48465,4.730,5.200
48466,4.735,5.195
48467,4.735,5.200
48468,4.745,5.210
48469,4.765,5.225
48470,4.780,5.235
48471,4.795,5.230
48472,4.815,5.260
48473,4.840,5.280
48474,4.855,5.285
48475,4.865,5.280
48476,4.890,5.300
48477,4.925,5.320
48478,4.960,5.340
48479,4.980,5.350
48480,5.005,5.355
48481,5.045,5.395
48482,5.075,5.410
48483,5.110,5.420
48484,5.120,5.435
48485,5.150,5.455
48486,5.170,5.465
48487,5.195,5.470
48488,5.210,5.470
48489,5.235,5.490
48490,5.255,5.510
48491,5.255,5.515
48492,5.260,5.510
48493,5.265,5.515
48494,5.280,5.530
48495,5.275,5.515
48496,5.250,5.490
48497,5.235,5.495
48498,5.220,5.500
48499,5.190,5.475
48500,5.175,5.465
48501,5.105,5.430
48502,5.090,5.420
48503,5.055,5.385
48504,5.010,5.350
48505,4.965,5.330
48506,4.950,5.330
48507,4.925,5.315
48508,4.905,5.270
48509,4.890,5.260
48510,4.880,5.260
48511,4.875,5.255
48512,4.855,5.240
48513,4.835,5.215
48514,4.840,5.220
48515,4.840,5.225
48516,4.850,5.210
48517,4.840,5.195
48518,4.830,5.210
48519,4.840,5.215
48520,4.825,5.205
48521,4.825,5.190
48522,4.840,5.215
48523,4.855,5.210
48524,4.855,5.205
48525,4.850,5.210
48526,4.840,5.215
48527,4.855,5.225
48528,4.870,5.225
48529,4.865,5.215
48530,4.865,5.225
48531,4.870,5.230
48532,4.880,5.240
48533,4.880,5.235
48534,4.875,5.230
48535,4.885,5.250
48536,4.890,5.245
48537,4.890,5.250
48538,4.890,5.240
48539,4.895,5.265
48540,4.915,5.260
48541,4.910,5.255
48542,4.900,5.250
48543,4.895,5.260
48544,4.905,5.265
48545,4.900,5.265
48546,4.900,5.250
48547,4.885,5.255
48548,4.900,5.265
48549,4.900,5.260
48550,4.905,5.255
48551,4.880,5.250
48552,4.890,5.255
48553,4.890,5.250
48554,4.880,5.240
48555,4.875,5.235
48556,4.870,5.245
48557,4.880,5.240
48558,4.870,5.225
48559,4.855,5.215
48560,4.865,5.230
48561,4.865,5.235
48562,4.855,5.215
48563,4.845,5.200
48564,4.845,5.210
48565,4.845,5.220
48566,4.830,5.205
48567,4.825,5.190
48568,4.815,5.200
48569,4.840,5.205
48570,4.830,5.185
48571,4.820,5.175
